,cardname,setname,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28
57,Comet Storm,Worldwake,1.3,1.3,1.0289852026841,1.0,1.0,1.0,1.04452349319276,1.17377765036867,1.22727179751362,1.47028096724057,1.5,1.15893418745199,1.27288154984364,1.339245794287,1.5,1.5,1.34774682654799,0.619735128093791,1.18878450754334,1.20652183364976,1.0927922774079,1.01941514860978,0.705882468283692,0.915791655153357,1.02462409571257,1.02611676409035,0.748787250677285,0.902380980725961
58,"Jenara, Asura of War",Alara Reborn,3.45518311607697,5.46018233535928,5.55072899607241,5.72008638658297,6.870059915762,8.43166201846687,9.97450963585194,8.5008873451646,8.00416556186032,9.89418246002964,10.6403485572179,10.0589211437847,11.1433618081509,10.4292956338005,10.4058518545212,10.3561507388255,10.9249272515969,9.6596455216516,7.90833613784748,8.37513514688619,6.73124397517095,4.36751615996041,4.58918998411734,3.8427709575126,5.54444319318192,3.88195960783101,3.3121193112602,3.24047191037989
59,Prince of Thralls,Shards of Alara,1.54138216428719,2.34907332303692,2.1243923824983,2.16827250930734,2.52400825430724,2.82333303703375,2.82928684695496,2.76444485926479,3.127777104372,3.85562295931276,4.22258516559428,3.40289714343686,3.77132899431351,3.70752754076679,4.62161911368571,4.08289122225292,3.9,3.91644692693325,3.73141039817691,3.47294381077987,3.35360363606879,2.91013927978639,2.63333692817506,3.40241055803366,3.23978819629006,3.57955185105001,3.44848997254496,3.4
60,Mirror-Sigil Sergeant,Conflux,1.3,1.61851742797142,1.42173799620284,1.46927673827396,1.80197755913186,2.0,1.9097615680224,1.84533393778584,1.74469579314995,2.17951601826528,2.02412202792142,1.45917477064885,1.64844363087823,1.96666720430975,1.74789862971738,1.08464914012026,2.14204497337814,2.01469295648627,1.90352551466841,1.85338265771968,1.54174226794836,1.46305889751441,1.9215710111963,1.77630824089791,1.63693817061415,2.00308972257446,2.44393988981618,1.93750104167907
61,Phyrexian Obliterator,New Phyrexia,19.0,23.2897987755419,15.506234148321,12.8811232665454,11.2087560064068,12.3474149712775,13.8202381462592,14.1797777303697,24.3826707020508,35.6057958529621,34.784635324149,30.9801895679648,31.6888499055077,29.4204511363086,26.0310737033667,33.9987019566047,30.4391728754313,37.8048428268793,34.8485514283791,34.1304258032725,31.6825876809701,33.293842720028,34.6745083236926,34.0361978447085,33.9692136866098,28.8187326673471,20.7278077783232,24.1129138442124
62,"Nicol Bolas, Planeswalker",Conflux,22.0,20.6925965844065,15.1514123393093,10.3271129772648,10.0776765057331,7.51999799997778,5.84428134687638,5.3504466726223,6.30126326714596,7.11345377655153,7.08946499296043,6.09757387788229,7.1748595327079,8.89651042758754,12.7031675961045,13.7958381031329,12.071319110983,10.6070211450151,10.9687521033856,12.2850258699401,11.2834867881693,12.3891725687894,13.0787721327869,13.1960512638324,10.8729772340291,9.01031247744822,7.23484972454045,7.01290074881844
63,"Thrun, the Last Troll",Mirrodin Besieged,19.0,17.3351926132513,11.0886331685966,5.74055410306148,4.39109865337842,10.622798586651,9.02215103072901,8.81133881785091,10.6068303547754,11.2351419896625,12.6260957381018,12.0354903694256,13.1385583776134,12.3408587235278,13.7469751979748,13.7616212055422,12.9887390877395,9.98464453479651,10.2304517351128,11.9966137190394,10.5975954738331,10.6103078382251,11.8088295848938,10.5070000921065,11.2815385724196,16.9784946236559,19.8621474935908,18.0238098072596
64,"Sheoldred, Whispering One",New Phyrexia,4.5,6.0477827531417,4.57463079175061,4.01967734551019,4.23799608471258,5.97574639718219,6.06167445249218,6.01511753490047,6.62663770180077,10.0130369040591,11.7879281306333,11.0072327135176,10.8666645480046,11.6193204729109,11.7117127181326,11.9392531480677,13.2585572842999,18.7162232397795,21.6099371147799,19.9045819504631,18.375825457887,19.618721327024,21.589874311261,22.8458538928144,17.9783849404049,15.7709672264663,13.7575637738868,14.8736086143883
65,Sharuum the Hegemon,Shards of Alara,2.5,2.8157396193291,2.65072899607241,2.14558066964662,2.82626844295291,3.00907454527273,2.98761768025257,2.92088561180816,2.99305297767407,3.16485861275437,2.77236871537783,1.92897868085045,2.55198222018831,1.7,1.77567005108154,1.97192857800761,1.7,1.95636258371821,1.57884643121568,1.47584167886491,1.11471724970495,0.710825884802936,0.654247142100826,0.433769523283201,1.1280772799755,1.30326652852091,1.0,0.8
66,Khalni Hydra,Rise of the Eldrazi,4.5,4.77518027978089,6.15603124682966,5.73473475584043,6.74533682488835,7.1385270947455,8.31786596951385,8.21933292443899,10.0557954984507,16.3072103278353,16.3133692548586,14.1567298076784,17.8861486114289,18.1518855142825,17.6695073829494,13.6517421281859,13.9812318128992,13.2837668916696,13.1634607063529,13.6920295946318,12.422970026757,13.9221538366375,13.8914978725073,11.5866195607837,11.6951941008478,11.5097841214858,12.9484854270078,11.7746044595769
67,Abyssal Persecutor,Worldwake,5.0,5.6759241769353,4.27438730996101,4.38453415101387,4.69802074593852,5.26851687240969,5.20309932999043,4.60488873184976,6.12436571489178,5.83955228376245,5.46995684153739,4.87029087378078,4.30127797693201,3.80483798125776,3.47597365742034,2.89495717048909,3.94369543869765,2.04385584020842,3.12884739276339,2.76086682415687,2.7357359075307,2.75687326673471,3.14215866977784,3.65066382452401,3.12117136190416,2.29691027742554,1.39726631393298,1.57976404481006
68,Sarkhan the Mad,Rise of the Eldrazi,4.10345541071798,4.40444393826598,4.45748706502993,4.31867311654357,4.90508351765693,5.63352481694241,6.73621123158902,7.26888091841225,6.906809900075,8.03414197761419,8.65373623337149,8.19781083783823,9.44986016830651,9.0,8.73168001513527,9.15329083277411,8.88213542464347,8.52783852419111,8.59615477071895,8.4171386541834,8.13033450751809,6.6725059021227,7.00064609109983,7.09911577783918,7.40360273515978,7.91012330024021,8.87880234186076,7.33988202240503
69,Koth of the Hammer,Scars of Mirrodin,13.0,12.3240758230647,6.57318222003217,3.90561874239449,3.29237154552157,4.2285219835776,3.89714210203003,3.9953359378125,4.27045167008841,5.21425197893951,5.36008039579468,5.11859084914274,5.73192103322909,6.3819747092695,7.83753637420157,7.49868748273004,7.20044910314507,7.77697469703549,8.0,7.77874172089451,9.78136469697925,13.4266275940989,12.7500029412341,10.5421097646022,11.1603663096064,9.91409189785462,9.55576374115893,8.78611173942547
70,Avenger of Zendikar,Worldwake,3.2,3.13240758230647,4.58117074160495,4.58112627862986,5.82726124797668,9.57686474294159,10.9131016157374,9.89066120881612,11.2140194243896,8.84939577585272,8.00658100764484,6.5202944970217,5.66130179069314,5.74005145244278,5.26966594293642,5.39473545704549,5.27687411598303,5.40504875064146,4.94807690458562,4.82029087378078,4.69174361931189,5.64242930339488,7.25231181003549,7.08508533007013,6.62431598482869,7.64621336302436,8.62668048509973,6.85079941427874
71,Praetor's Counsel,Mirrodin Besieged,1.3,1.3,1.48985637473007,1.24357582621477,1.35522546801244,1.94629662551806,1.54309275846798,1.58555647408632,1.73787793846923,2.76807130206388,3.13727943788734,3.0702858012435,2.94152662310698,2.5,1.74294182830476,1.41052579639206,1.70945954468058,1.70636061000803,1.7,2.0248786214293,2.29639681438571,2.22697914411489,2.8902135335987,1.98596297319702,2.63122956062667,2.47835029227105,2.53696339933453,3.53372659198324
72,Sword of War and Peace,New Phyrexia,25.9310986964618,38.3172513027923,34.5874056145741,19.6463758599501,12.5032457902186,12.4462994033267,12.0578465406649,14.1873338311177,15.1527784301396,16.1700875914168,15.2489111698838,15.8391302772504,16.5908266171747,20.6114324424587,23.293058946477,22.4622804247424,21.2794236885017,18.4868485111646,17.1721170395869,15.7468543022363,15.064114992027,15.4611774348189,17.8356154042236,17.2515263358728,14.8168181695331,17.2926055938721,14.531171475845,18.9184448624388
73,Mox Opal,Scars of Mirrodin,22.0,23.4870331892577,14.928953318164,11.9455674164749,15.2711569589573,22.2696129957,32.0761889455564,36.0389018520247,38.1478280138486,57.7861329654574,62.2017934446506,60.1555776170669,57.9292684683769,48.9851683091663,42.7339052604078,42.7230292503849,40.7124591212533,50.6866570612771,47.7716348234118,38.8381208423311,41.295626537176,58.7122083732822,58.7273623012216,59.6666206134291,68.3007301867584,83.5600908256786,103.154393716249,107.318701413112
74,Sen Triplets,Alara Reborn,5.20691082143596,5.0,6.37656560240004,6.66345377655152,8.03855583521894,10.7244369381882,13.2623966056658,14.0731176415686,14.3702046985204,14.9594410776033,14.7932045158489,14.2589385353411,16.8623026466326,14.8161268730141,15.0960900548654,15.4236812326478,15.9063068135749,28.2454571770681,24.7487240261926,21.6490318700271,20.3573622284885,20.7132290023608,21.3888948802918,22.724127949052,24.2274601572987,26.3553098485551,28.9045391734395,25.8948404147668
75,Transcendent Master,Rise of the Eldrazi,6.8,3.80388115423505,3.54830504789925,3.54256918758057,5.04745845303774,5.02314192379915,4.63833554765068,4.55933145775277,6.39554125410041,7.96746105374764,7.61712193581495,6.03209974057595,7.12528029898558,6.78252552460524,5.91456184289949,7.36535217568652,6.57311867674484,6.67214700193424,7.0,6.72801634806302,6.06516410057748,5.74003185599851,5.36536108551148,6.11030210923828,5.97957233848954,6.12113784678193,5.12879415989382,4.70039762378124
76,Child of Alara,Conflux,1.3,1.3,1.56304366729953,2.55362173038229,2.66355308095831,5.87537694863276,5.77142816325948,5.63622114961533,5.55643603360631,5.63252990999892,6.04737430755668,5.56303859476224,5.23884990550767,3.4,3.85330363336607,3.9,3.9,3.90964157423124,4.6214655910153,4.15579573617009,3.5695181938576,3.54862060433613,4.06209239396851,3.91425084540586,3.69129226389427,3.41718162042908,3.8121193112602,3.84702496458291
77,Cast Through Time,Rise of the Eldrazi,0.8,0.874443604928944,1.07971057551559,1.0646598151785,1.62923838337613,1.38240702674474,1.25785725510364,1.09177789037187,1.14078326350957,1.46064289931204,1.68377215489678,1.47656995028913,1.5,1.5,1.81171091631456,2.05526191134094,2.2860345588699,2.3344241371597,3.0,3.0,2.61561590644961,2.08435963257353,2.48758014863037,2.29101106593508,1.9343845440049,2.81048052041774,2.88727613229331,2.2865093632067
78,All Is Dust,Rise of the Eldrazi,6.57935030002069,8.73758875098612,9.25120798852157,10.8620374944276,15.0442080017627,18.2409165657396,17.7314175916799,17.7462266163549,20.0400059848938,20.6096115615851,19.3388149844077,20.9709894346295,22.4494190628734,22.459672736657,19.7381656591501,11.9907972473322,9.16065910503698,13.1210443558468,12.3934350330292,11.1528920708996,11.3561608663141,16.4419246590171,21.6088207611914,25.0635929420124,24.7469819547924,25.5034325096135,25.7,23.4898992845153
79,"Wrexial, the Risen Deep",Worldwake,2.0,1.66203791153235,1.029467093726,1.0,1.23658081848151,1.5,1.34238060543722,1.33999919998933,1.25706975052841,1.70702719309871,1.73048395373623,1.25217177060537,1.41581920185764,1.65483878772238,2.43829178641249,2.51228108264582,2.7555577077271,2.97039566310083,3.63301089433552,3.49275351816693,3.52762502364886,3.22096413365086,3.86830428047609,3.13179976052316,3.21771547491419,4.34020299178342,3.93908525609557,3.55952808962011
80,Descent into Madness,Avacyn Restored,,,1.99212375161463,0.807039241436644,0.935140128306172,0.90254947277192,0.802831469020986,0.9,0.817410737960136,0.873762936902854,1.0,0.941679589559269,0.907891168569225,0.508898530621462,0.923641203974811,0.9,1.20675681762899,1.2,1.2,1.19235423701793,0.985182749394139,0.914737780801864,0.771267083668307,0.677972736483375,0.700900909017198,0.7,0.549529082346952,0.6
81,Malignus,Avacyn Restored,,,1.11184272707224,0.906335618501428,0.9,0.9,0.818940984871212,0.8,0.902651535238903,1.05203496427668,1.14178804984276,1.09245423846722,1.18687954982669,1.96229374667333,1.91870151983351,1.71120672640429,2.12584662924891,2.46603705311912,2.7,2.68580341744083,2.43611654159046,1.86370529593089,2.39348516637581,1.81120409479072,2.4718074036703,2.98209826905432,3.34878179603266,3.10652626816986
82,"Tamiyo, the Moon Sage",Avacyn Restored,,,31.1278850697836,15.2933969083965,25.992860108984,17.1515205724508,11.9183509764425,9.940001200016,9.39417003159115,13.7044801744599,14.8214390978829,14.071469876375,14.8644721565437,17.232999725802,20.8876733123722,19.7071520677904,19.0,20.1679949736181,22.3554702449062,20.0741307845041,20.11406634294,19.8837828225033,20.3745808741348,20.0854517822603,19.8307525293021,20.0789193703028,15.05453190058,21.0752229193205
83,"Tibalt, the Fiend-Blooded",Avacyn Restored,,,5.49699127311679,3.54106073567151,2.86651115687421,2.78643929376993,1.90054072201031,1.59841531220416,1.59278933931318,2.75679646742732,3.5721410808037,2.9930716387194,3.04456478444733,3.39201358086421,3.48565122208308,3.10460532375426,3.32040964333012,3.52724049000645,3.53340368657391,3.7954202234815,3.66033432733628,2.62874514170249,2.95386184042824,2.48425637179437,2.63664042018397,2.93791430839493,2.20340369824906,2.82953904213145
84,Temporal Mastery,Avacyn Restored,,,17.6019344066034,10.0007783226304,9.77776506580564,7.38630818120201,5.32857540822012,4.15797677302364,4.24894279502117,5.91529295533681,7.4118304188213,6.70333845418049,7.48007017008619,8.04937579638381,7.94502472995252,8.13328135896525,8.59909999189182,8.78700048684851,10.3701905787556,10.0690923056856,9.16020549734682,7.80036752956216,5.54728622129846,6.26430413558073,6.3330223695709,7.81778368849163,6.57103947344497,10.7965850783938
85,Craterhoof Behemoth,Avacyn Restored,,,3.24112661856904,2.96612127856962,7.76179035415554,6.89536494849943,6.00160859440849,4.80521740289871,6.16195387843847,14.5652495813203,14.4384630060922,10.9523232220757,11.2043979186264,12.1575880256133,15.9131694880134,17.5822721351597,19.1199136929161,21.5655133620179,25.8738132097424,26.279719995942,26.1289583689943,21.0668512046516,13.4636169336654,17.4963861366597,15.9971125865999,14.8626362127445,20.6826287750686,21.5501988118906
86,"Bruna, Light of Alabaster",Avacyn Restored,,,2.90183044012476,1.44981445559585,1.69761904761905,1.83037811531239,1.70549364990928,1.41698755983413,1.50394359048175,2.80245002951843,3.28923341096593,2.17133509181292,2.34340926618022,2.2383481991645,2.37834665177164,2.17441282122133,2.45871449292336,2.5,2.5,2.5,2.29012243353544,2.19759842884978,4.15260005098139,2.49968223266096,2.54534139947207,2.76796771100733,3.15483736067928,1.99294277312825
87,"Sigarda, Host of Herons",Avacyn Restored,,,12.5117860180839,6.99082037132978,12.0130246866499,9.27632418137979,6.10133144759211,5.02234629795064,4.95170758869385,6.10550307835034,7.21935485993237,6.74112378440267,7.4150073305706,7.56164292972467,8.88680303426157,10.4373360175792,10.8739222875882,13.3168785115594,13.6369638169598,12.9589841881766,12.2869881710646,9.8550387117393,12.2472411223749,12.9228825379281,13.2487860250993,16.065850678873,16.6366924853179,18.1858944749342
88,Misthollow Griffin,Avacyn Restored,,,2.61448914652973,1.02330570247834,1.14336435054534,1.22086189846554,1.16861955170788,1.28960852811371,0.990360154243593,2.15685550428318,2.59081303701364,1.87165611095813,1.94503512741633,1.4,1.47126145280588,1.36422255555994,1.85285768340255,1.55762246871669,1.18418638640756,1.05614936448354,0.868701970288021,1.14202259817112,0.888203690268437,0.828925380597113,0.958993324264183,1.0,0.825925016818488,0.8
89,Primal Surge,Avacyn Restored,,,1.29772218896695,0.899978312991723,1.26081280349833,1.2,1.26965599508564,1.07604768063574,0.978213092523428,1.37461535681153,1.37400031579363,1.20644357164597,1.41589716862007,1.4,1.32294074721394,1.5,1.42050333786791,1.5884518217345,1.5,1.61889157813881,1.56084198956747,1.79423911586717,2.48685758544285,2.09634403084251,2.26871818665033,1.96567541933422,2.17902325496827,3.13915760901916
90,"Avacyn, Angel of Hope",Avacyn Restored,,,14.5262468101194,10.4261051337968,10.6285515131484,12.775939177102,14.8896491378448,16.2264196855958,20.0211444783673,31.6780913023048,31.9441729496441,27.9888027362715,32.1147073280282,36.8212463104244,38.2470517752412,30.7895242042658,27.3156393300841,25.9817333122804,28.0964244848508,28.501067406774,28.6981189019721,30.1463690347323,31.9866477774074,32.5386169554863,30.3325953386967,21.8584691594759,21.5116838487973,20.6261997166633
91,Bonfire of the Damned,Avacyn Restored,,,29.8443779339025,43.0216701406041,31.3723845117331,23.3054089489883,13.083020471721,9.73323510980146,7.62503541693498,6.06807732623285,6.02091869629864,5.36681038855636,4.97885660047966,4.96120743882966,4.76890152163533,5.0,5.0,5.0,5.47367041990788,5.89192886853433,6.8039757114929,5.83799678347199,3.59695092060629,4.28042145291385,4.73769718646114,4.02437911731049,3.1867679412353,3.18694746366028
92,Aurelia's Fury,Gatecrash,,,,,29.062429696288,10.7823448038312,3.96654737924827,3.03168708916119,2.54469011128872,2.31464716442367,1.70656916538375,1.13276569225641,0.938320663734438,0.9,1.18348228362418,1.25556191528836,1.10725637167902,1.40381255016513,1.43188828738738,1.70434788909984,1.52942774259228,0.948388127712657,1.04139296848958,0.873098988144581,0.955757259074406,1.07755183043124,1.42159857451954,1.45350599411898
93,"Aurelia, the Warleader",Gatecrash,,,,,17.4100112485939,13.2979005322281,7.03955627937542,5.97451232683102,4.81938878324836,4.95251930746154,5.8814030447769,4.52662864679198,5.21086449885169,4.63820222906821,5.0958567194299,5.47368386426137,5.44668645663474,5.11038171554889,5.654433215704,5.01554008029102,5.39974909683871,5.56545686038,6.03695366575815,6.10643692680167,6.09259723060568,6.6320735265312,8.85949289987091,6.76514898986893
94,Domri Rade,Gatecrash,,,,,23.0314960629921,18.2918865765175,13.2007057243675,21.6701289350525,25.3884446094289,32.2881064832106,16.3449755917841,10.5661371903941,8.4132234171476,7.393713608284,7.5342903990126,7.14494138080764,7.61711817223579,8.61950617771287,11.1012077039202,9.96223930781606,7.90361624879503,5.7320116702234,4.17854173611247,4.26213173857551,4.32951422985793,4.57624769327519,4.29236622484045,3.10272086572459
95,Rakdos's Return,Return to Ravnica,,,,,7.53379713811368,6.20281336459294,6.31802311461592,5.25946745956613,5.83327600966674,5.1385378137086,3.02431610942249,2.42819171292338,1.73613081466792,1.43883772318908,1.65187434121028,1.09643679522099,1.33018135298516,1.44529138541297,1.62216271310301,1.61959883476572,1.28221785781854,1.04137465334694,1.11800427459362,0.808726430610929,0.852845521130821,0.916331096196868,1.0,1.0
96,"Isperia, Supreme Judge",Return to Ravnica,,,,,1.66614049419805,1.32617473527484,1.08883269760997,1.21463486179816,1.0,1.27060566994783,1.06381531335939,0.780131596110088,0.806624632412139,0.7,0.848505842394976,0.9,0.9,0.9,0.9,0.919945216597342,0.767710519914594,0.701546407694925,0.761609051157866,0.705159278411558,0.756970783520572,0.7,0.604358261059292,0.646523172894915
97,"Jace, Architect of Thought",Return to Ravnica,,,,,28.4889099709244,12.0476894187713,12.0549122130316,12.881678422379,22.2709505375041,15.2049843974024,6.34933354386242,3.83119755358773,3.28292104170374,2.9,3.10585680952081,3.50006579033935,3.5073496157623,3.56963249516441,3.69638361907326,3.85835012101625,3.25161487941333,2.51857854204683,2.70939430184906,2.87437466282451,3.27398445031036,3.70917225950783,2.6966853942799,2.43499684520054
98,"Obzedat, Ghost Council",Gatecrash,,,,,23.5967379077615,17.125493061034,11.9010193002757,9.30114334857798,11.5528303244722,9.00496692731238,7.67386741930815,3.61406469658981,3.28336935058772,2.9,2.75201263074442,3.41131791207779,2.7663123091199,3.6897097330228,4.57261031356071,4.12822866998073,3.1933837241777,2.51239858142867,1.47622306319732,1.86258832353057,2.19168776295282,1.29059938762255,0.893527155039182,0.955886974844939
99,Armada Wurm,Return to Ravnica,,,,,10.1155471227414,3.74091489905443,3.78165402362891,3.19031320417606,1.93062371684634,1.79616501403631,1.4548125633232,1.13089320135074,1.1726802769515,1.2,1.17520338021063,1.0,1.0,1.0,1.0,1.0,1.0,0.890721553830452,1.14788721347477,0.903289516967329,0.9,0.848535551912906,0.880246913580247,0.993046345789831
100,Utvara Hellkite,Return to Ravnica,,,,,1.89061673737933,1.7,1.72725610365862,1.5886025147002,1.53538435897242,2.20846516223087,2.22347662469243,2.08272438730996,2.58989228722277,4.27329311763093,6.57723583095343,5.20693035434677,4.48565482571915,4.80058816563376,5.46985740247502,5.78783025840954,5.18622960567212,5.05823874472933,6.26461303162807,5.98021026592455,3.02108037009342,2.14937782863741,1.69541264386625,2.68367242467172
101,"Jarad, Golgari Lich Lord",Return to Ravnica,,,,,2.58546569337936,1.65152501694463,1.33176759667995,1.24543927252363,1.21120160001212,1.62551115073676,1.98756957328386,1.38135045435441,1.31822049339401,1.3,1.41360732979576,1.35913630442506,1.98897557635654,2.0,1.5773036279195,1.28191857853012,1.12430292164794,0.970455365519232,1.04850683346732,0.997890761720549,0.902702727051595,0.9,0.696941762577501,0.874337789735592
102,Sphinx's Revelation,Return to Ravnica,,,,,15.584631196142,23.2294692163246,23.0991614165917,20.0857051427352,24.7068742945022,21.2249725900312,13.2148067737733,7.98920853925419,7.18053288587191,7.01324698785464,7.50535230047118,7.47368386426137,7.38620618203768,6.52354636245214,7.06920931932038,6.3157103726141,5.39007108172146,4.43424055918102,3.59244298907822,3.71762128449059,3.96078883593546,4.06109547521108,3.2966853942799,3.69304634578983
103,Lord of the Void,Gatecrash,,,,,3.0,2.51794631051456,1.55927441820597,1.75979013053507,2.24293782528656,3.61360558560947,2.91226529296438,2.89526369947391,2.98845880049831,3.51918659978387,3.90335138154398,3.85497440755799,4.0,4.13011881735286,4.36453379359417,4.44314772677865,4.37055964468148,4.26294755616037,4.17281123159278,4.19488874853616,4.26493301741457,6.24201795894803,5.72435135184276,5.18856593530875
104,Borborygmos Enraged,Gatecrash,,,,,3.94499437570304,2.14359270658563,1.07824754639352,1.10043867251563,0.978746429897196,1.0,0.915428492480164,0.82487499818838,0.729376096407597,0.882711011467927,1.18253137415652,1.18742812405426,1.2,1.13640113685706,1.54450763949653,1.45281888143306,1.67052225695727,0.828969886287487,0.681814349300967,0.591301201331596,0.876527266011405,0.855387684409118,0.745954471899489,1.1815539470708
105,"Rakdos, Lord of Riots",Return to Ravnica,,,,,4.35625741165309,2.36503183368704,2.14236774811069,2.02252830037734,2.06851718573626,2.91487246834299,2.27819444992697,1.40290728851143,1.59805845812253,1.7,1.88079532248038,2.0788760378426,2.2,2.14816379162884,2.85093414359753,2.5404281221467,2.57904305444193,2.4349178857514,2.63617325829918,2.81111725154278,2.812205515365,3.05146341714863,2.99825996836306,1.5
106,"Niv-Mizzet, Dracogenius",Return to Ravnica,,,,,4.31884558287436,3.44643718263536,3.2614708781554,2.45905412072161,1.87743391995394,1.78918661670623,1.69075777312859,1.12642936854157,1.21407045822422,1.52300359683221,1.64284362922188,4.36592718325241,1.69343687780971,1.38175502309241,1.63931768574698,1.56064725575733,1.21839656213119,1.10860421241456,0.8,0.656025737180752,0.707207272137587,0.661094444272621,0.596941762577502,0.5
107,Worldspine Wurm,Return to Ravnica,,,,,2.4774000579756,1.60520228002533,1.86928527550394,2.26574754330058,2.61895014356169,4.27203219315895,3.56825221384492,3.25079638835345,3.6529860422546,4.09401119372893,4.88293227866918,7.39272622008184,6.60346309426211,6.5,6.16624679083453,6.06945028188814,5.04312561374427,5.25531191043207,5.36300711778662,5.84113343596626,5.14296435103019,5.9902091774142,7.27217767595775,6.14213978737842
108,Prime Speaker Zegana,Gatecrash,,,,,15.0,8.93329648107201,4.72340533436192,3.32028093707916,3.24765339131357,4.26457547681297,2.93529191173568,1.65472977869244,1.5400172882821,1.54651849223375,1.95285813385706,2.0,1.76776547536464,1.51257187594574,1.75256877469976,1.64355642835403,1.2937976918711,1.15061959401643,1.445002843193,1.11235147830893,1.50220902891017,2.24904019629068,2.30279641448026,2.10939296896392
109,Necropolis Regent,Return to Ravnica,,,,,2.14595708048945,1.74617273525261,1.28413691624166,1.30968279577061,1.40903037144221,1.41115917059242,1.37444571639101,1.11472195249207,1.09399994915211,1.46459620316457,1.5604086523302,1.33847024302951,1.72977414210939,2.34158344188739,2.71594149943749,2.52295685444717,2.30424688510707,1.78898442251982,1.95309711955136,7.09008671166726,8.01825602032451,4.26125320879597,2.19059437444317,1.57433778973559
110,Angel of Serenity,Return to Ravnica,,,,,19.5060830456514,12.9248602762253,10.9064043772054,6.93194042587234,4.79637800286366,4.10393619200231,3.07102725035856,2.01368425629357,2.12187899897457,1.82916014774432,1.88219713691114,1.73102540822906,2.2363174443013,2.10831063566626,2.15498418254022,2.09745068769113,1.61588843142731,1.02656006762956,1.08709974705386,1.11049487493256,0.979658375300678,1.11633109619687,1.28551428207786,1.1
111,Vraska the Unseen,Return to Ravnica,,,,,12.4687722349593,7.2547350526117,7.10304575779654,7.12927105694743,7.78711429632043,6.88983602212075,4.85783628731957,3.91903360918274,3.67703200874584,3.58141260342909,3.88439355309507,4.26752325688496,5.13118496563032,7.40168686430085,5.9939951345686,4.74431803359469,5.58242416598348,6.7842482912195,5.45572658287417,6.2411097514441,6.46677988089983,5.01235579748245,4.25803196421753,4.12762532887296
112,"Trostani, Selesnya's Voice",Return to Ravnica,,,,,8.50295148496587,4.61612351248347,7.54383776911099,6.72127895038601,6.0941938954083,6.18664321256883,3.4622034500454,2.45884578037363,2.24591649081772,2.51629542411974,2.83442193172911,3.26037974183871,3.79677474571843,3.49640653166489,3.72479735382071,3.84195857910984,3.60066396994567,3.16896153568594,3.62048667620934,3.61481466861406,3.47601059469004,4.59296796874195,5.10636375206822,4.58133073012774
113,Deathpact Angel,Gatecrash,,,,,4.83498312710911,2.72173468594095,1.53070258146545,1.27865904878732,0.978746429897196,1.03660586272124,1.13040829484598,1.144999202887,1.38050449580081,0.99910563073598,1.0,1.17090882774773,1.2,1.2,1.42009202011558,1.3916911839302,1.47387859350084,1.08703955710884,0.9,0.869809471177252,0.87047405832485,1.0,0.695145366279387,0.7
114,Master Biomancer,Gatecrash,,,,,11.3869516310461,10.4098117756864,6.44057772253889,5.74007320097601,5.39585602921234,6.15041988457692,4.96407518519981,3.34217887215757,3.66082551547047,3.96193567638188,3.5885386354832,4.0,4.2284335894918,5.83022671350939,5.83143107145261,4.61336758503746,3.60362931197578,1.6287925648718,1.69718033686935,1.99927301675022,2.07012180289913,2.0848885040052,2.22623320424008,1.73948201764307
115,"Lazav, Dimir Mastermind",Gatecrash,,,,,9.72497187851519,5.11092623251369,2.07782182602609,1.78570914278857,1.8398681050614,2.88461005554284,2.25502638192608,1.67720764069044,1.54632539258807,1.5,2.24511301903621,2.59787168252214,2.98173632194885,3.10935538625508,3.0,3.0,2.46210100991901,2.22428530191033,2.74916763073786,2.2710634350452,2.44821034423734,3.10081186403984,3.08157966508482,3.08856593530875
116,Sword of Light and Shadow,Modern Masters,,,,,,,25.2814380941112,24.4265750210003,23.4717747861726,25.6057591055314,27.0668100896064,31.7559066073421,27.7855405554284,35.3958241261956,35.4525211938846,36.6380215529152,34.0990684600762,35.0435203094778,33.6856604390427,32.3433672951782,30.4945449959009,31.4424530149795,33.1563363987529,32.6671732522796,34.2451103163092,36.5518510500108,27.7506481936035,32.8472327051512
117,Vendilion Clique,Modern Masters,,,,,,,44.8388750838165,45.937025827011,45.9261297434071,61.6608031422065,74.1712983065567,74.3413904549341,79.7672590445682,73.015814771206,62.3965756448256,50.663052145423,45.3811701006315,43.6832392531481,39.1940018654026,37.6193423093088,32.1007801872089,29.3883545191188,33.7374752446126,33.148409847498,32.9231614699232,29.6217125949752,24.1776668666703,22.1617638305218
118,Tarmogoyf,Modern Masters,,,,,,,137.000370764801,140.308846784624,133.621391071144,188.079675658743,203.37797207858,206.898827519239,207.450147882609,216.655671865675,199.853647330156,181.017484440585,164.731078658366,164.70394347294,154.05037548438,140.155183408455,135.238269714142,110.608444416953,94.6833369281751,86.6783773470704,83.3651204064901,91.9974174991495,84.2832924234986,69.7050060119763
