,cardname,setname,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28
24,Chaosphere,Mirage,0.4,0.572037467082968,0.789372309743619,0.719076735864287,0.7,0.7,0.689999857140816,0.653556047413965,0.530302881082432,0.594176435860673,0.6,0.476085885302686,0.701271197213536,0.751883094888627,0.972373174533104,0.764473216752852,0.78768727646195,0.8,0.715384282541178,0.90338120842331,0.683483634987703,1.07182084351385,1.3794103805957,1.81271727259569,4.36891728754313,4.41941514860978,4.32636502481863,4.27539494517792
25,Psychic Theft,Prophecy,0.5,0.37703752263914,0.3,0.425903324136435,0.5,0.5,0.337619108844412,0.443333244443259,0.539646512473579,0.5,0.5,0.324638762880621,0.2,0.2,0.36861863620393,0.4,0.4,0.4,0.4,0.4,0.351952269840269,0.3,0.3,0.439034724141107,0.420420454238326,0.34089372055382,0.3,0.3
26,Strongarm Tactics,Onslaught,0.5,0.378148646096068,0.3,0.41566223689442,0.5,0.5,0.5,0.390666542220563,0.476263077750589,0.4,0.4,0.283092508587081,0.399011432300274,0.4,0.378678636744475,0.4,0.4,0.4,0.4,0.4,0.418918638906657,0.355670161548057,0.3,0.377412860695535,0.401801818034397,0.34089372055382,0.3,0.3
27,Barren Glory,Future Sight,0.4,0.46759241769353,0.5,0.415260424824395,0.5,0.5,0.5,0.5,0.443307903847756,0.5,0.5,0.398066638646937,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.399484530768358,0.417648385262456,0.425876656271793,0.394144091388211,0.4,0.557878325060456,0.453372659198324
28,Spellshift,Planar Chaos,0.5,0.37703752263914,0.3,0.404216315859227,0.5,0.397037744863832,0.463571622451749,0.5,0.5,0.5,0.5,0.328017797359382,0.5,0.5,0.344744997702682,0.3,0.492492725159686,0.5,0.405929383936384,0.4,0.390691357579798,0.3,0.3,0.3,0.561261362714979,0.396220579593604,0.3,0.2
29,Shelldock Isle,Lorwyn,0.5,0.5,0.954107305902984,0.660240484825118,0.840536784210036,0.825555283947599,0.807380819725996,0.8,0.851009856135274,0.815260424824396,0.973685837971552,0.895652110900158,0.9,1.04274343134567,0.90285227794845,1.65921064750852,2.33063045613024,2.74605192173581,5.20881018086712,7.12439093320193,6.47883314264093,5.34192826730172,5.71470813153199,5.34385649811182,5.56560689735944,6.18161011969196,5.78877434135166,6.4134906367933
30,Mossfire Valley,Odyssey,1.6,2.04203546706075,2.06183495412977,1.74317280931096,1.60183560877635,1.66666796297737,1.40857083672624,1.43844251256683,1.80921673649043,2.20963746551163,2.13596626271398,1.68405411672633,2.01243019008636,2.34461604219423,2.85855818520888,3.0,3.31186136812043,3.21337451808576,3.09711583765229,2.75652183364976,2.51140866133929,2.65600727842555,3.1748485264417,3.37367991684101,4.10570545680592,4.72955442839617,3.87090765286642,4.83531827759854
31,Triskelion,Mirrodin,0.5,0.5,0.569562602356556,0.464054988614321,0.5,0.5,0.575476078229689,0.497999973332978,0.5,0.5,0.5,0.357004449339846,0.493926643446131,0.5,0.434384093550392,0.458113922551612,0.5,0.5,0.5,0.5,0.5,0.578178641016918,0.6,0.628947091409097,0.610961360012252,0.55240517943484,0.726665939380716,0.906745318396648
32,Wave of Terror,Weatherlight,0.4,0.294259380659785,0.352656560240003,0.593775226207545,0.6,0.497037744863832,0.5,0.394666595554607,0.312499715906939,0.3,0.460526454295451,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.415465004189227,0.411684141073619,0.4,0.513375833892551,0.562612726240777,0.60670110001134,0.6,0.658532839676663
33,Mortuary,Stronghold,0.5,0.5,0.5,0.5,0.5,0.5,0.575476078229689,0.497333297777304,0.301009856135274,0.45662658586248,0.5,0.5,0.5,0.5,0.406005459508644,0.5,0.5,0.5,0.5,0.5,0.5,0.415635212734152,0.5,0.397807207989579,0.473723637149884,0.798108743389107,0.925154093710795,0.541865974594936
