,cardname,setname,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28
739,Rhystic Syphon,Prophecy,0.2,0.2,0.296860099421731,0.3,0.3,0.3,0.3,0.3,0.227398692414336,0.3,0.3,0.199275351816693,0.282909600928821,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.265635728203384,0.3,0.3,0.3,0.3,0.3,0.3
740,Jodah's Avenger,Planar Chaos,0.110345541071798,0.21851798353315,0.203139900578269,0.399197580693743,0.3,0.216296292181024,0.176190374148202,0.10355538073841,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.206139554467822,0.203753637420157,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.496246813034352,0.375772430643615,0.401210931107838,0.2
741,Drift of the Dead,Ice Age,0.2,0.2,0.295410803055117,0.285140784828733,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.199193535379603,0.2,0.2,0.296696817088442,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
742,Magma Vein,Odyssey,0.2,0.1,0.1,0.128112386896228,0.1,0.202962255136168,0.20595222788897,0.2,0.208586049894317,0.181726888275762,0.2,0.141546254293541,0.1,0.1,0.159309543329219,0.1,0.1,0.1,0.204486581601746,0.239372309743619,0.350600906314471,0.3,0.3,0.233114251503309,0.126276362850116,0.1,0.1,0.23531708710818
743,Krosan Groundshaker,Onslaught,0.3,0.23240758230647,0.2,0.2,0.2,0.2,0.148809982999757,0.1,0.168055818604686,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.205855908611789,0.2,0.2,0.2,0.916215911855062,1.1,1.1,0.558731651567281
744,Lust for War,Rise of the Eldrazi,0.2,0.116851853909488,0.256521833649763,0.106827190689044,0.171469249739405,0.1,0.199285704081487,0.2,0.158964461851984,0.2,0.143640705798761,0.14468615487181,0.1,0.1,0.1,0.1,0.1,0.200657903393466,0.2,0.2,0.2,0.308934628192043,0.205228533892821,0.433332017526546,0.30345363471743,0.2,0.2,0.2
745,Radiant Essence,Mirage,0.2,0.2,0.295410803055117,0.113654381378089,0.1,0.217777419749108,0.3,0.3,0.179166508837188,0.281124471379173,0.3,0.3,0.199576267595488,0.2,0.2,0.2,0.296696817088442,0.3,0.3,0.3,0.3,0.268728543593233,0.3,0.359868550901986,0.3,0.3,0.33121238567974,0.3
746,Ramosian Captain,Mercadian Masques,0.241382164287192,0.2,0.479469267670546,0.306827190689044,0.400423732404512,0.4,0.4,0.310222136295151,0.401515162993659,0.345984288967337,0.41842129501704,0.222703952231192,0.205225891744845,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.25189022567243,0.2,0.368641692653851,0.2,0.2,0.2,0.2
747,Skyhunter Skirmisher,Fifth Dawn,0.2,0.265370170779675,0.3,0.40502114483307,0.3,0.3,0.21523807482964,0.2,0.2,0.2,0.2,0.173911940752765,0.216242934262155,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.246735533356014,0.2,0.340790010394874,0.318318633501203,0.37731883833854,0.5,0.343651710139406
748,Savage Conception,Eventide,0.2,0.2,0.295410803055117,0.3,0.3,0.3,0.3,0.260888811850825,0.3,0.3,0.3,0.199275351816693,0.282909600928821,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.352921164135713,0.3,1.14385649811182,0.504805448697736,0.258590810214538,0.3,0.3
749,Nature's Lore,Ice Age,0.468963376784606,0.5,0.403139900578269,0.528916613453174,0.4463279349825,0.4,0.542619180274004,0.5,0.5,0.676908757936843,0.650657903393466,0.548547805040653,0.993220705260214,1.0,0.712610924422743,0.889473545704549,0.977928629987658,0.947588126159555,0.889103260608275,0.811836403426137,0.85690726943486,0.763401169084217,0.8153601051001,0.996928906959302,1.19834818331697,1.07800647429355,1.1,1.67460267384136
750,Changeling Hero,Lorwyn,0.110345541071798,0.1,0.290821606110233,0.113252569308064,0.146892770277714,0.172037467082968,0.151905027214674,0.208000106668089,0.2,0.15642537861902,0.2,0.141546254293541,0.192513919609488,0.198924982661011,0.153303633366066,0.200657903393466,0.103753637420157,0.1,0.204486581601746,0.237923013377005,0.2,0.2,0.2,0.2,0.367268173587149,0.258590810214538,0.406363752068219,0.253372659198324
751,Silvergill Adept,Lorwyn,1.5,1.5,1.45482978014174,1.56767129724455,1.57697777099806,1.89685218724652,1.64285704081487,1.46555554074054,2.3679103629573,6.57630875070784,6.24298411821208,4.38718822011913,4.2162471715862,2.92123663284892,3.11559923963279,5.22587797207858,5.94819998378364,6.0,5.32660698660564,3.92124885867911,3.24489860269011,1.82972453324261,1.82941822388674,2.2607429045119,2.74264227605654,2.23900710316601,1.15030455099184,1.58214502553602
752,Scourge Devil,Shards of Alara,0.2,0.299814997944422,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.199275351816693,0.282909600928821,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.364261487231827,0.400980411380615,1.01666206134291,0.701352264434815,0.269071330632275,0.462423862252041,0.2
753,Stromkirk Captain,Dark Ascension,1.17585350713842,1.43518483538706,1.32439962898013,0.729919035169099,0.63008542445275,0.647036078178647,0.524046772096744,0.5,0.424368745217767,0.4,0.4,0.345894143393382,0.376977770998059,0.431719866449459,0.586937269705132,0.6,0.503753637420157,0.5,0.569711727997385,0.680677256192119,0.494894999054045,0.507559356282023,0.74869311162964,0.519737759707365,0.567567275380859,0.541409189785462,0.347576319569447,0.3
754,Spitemare,Eventide,0.293109869646182,0.51759241769353,0.503139900578269,0.5,0.448022864600547,0.364259047322748,0.728333261903741,0.645334604461393,0.591918499382571,0.798595766214051,0.594078211555415,0.7,0.791949508046678,0.619893869255956,0.707507725294822,0.587500493427545,0.672373624987613,1.15394610455401,0.99134414753988,0.870772764822679,0.766066360958207,1.03556686151404,0.999672542598875,0.83596560481059,0.877926828169623,0.911513005288714,0.9012100220004,0.946627340801676
755,Nemesis Mask,Darksteel,0.3,0.3,0.399034043971652,0.375702116892975,0.403530962126798,0.347407748974989,0.357619394562779,0.3,0.403030325987318,0.4,0.4,0.401448571718431,0.5,0.431720672914079,0.417117271326769,0.4,0.4,0.4,0.4,0.339372309743619,0.410661357309525,0.3,0.3,0.3,0.3,0.536425117784719,0.7,0.543651710139406
756,Paradise Plume,Time Spiral,0.2,0.2,0.295410803055117,0.3,0.3,0.3,0.3,0.198666648888652,0.292676838460897,0.3,0.3,0.21183495412977,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.269244012824874,0.3,0.3,0.344895449508554,0.37731883833854,0.419092165312097,0.2
757,Knotvine Mystic,Conflux,0.3,0.122592473249703,0.395169495210076,0.309236858275401,0.3,0.3,0.37833397619966,0.3,0.3,0.406224171375559,0.40087698522349,0.359178393889767,0.381638403715286,0.380108550137905,0.394144091388211,0.4,0.4,0.4,0.4,0.4,0.395345453562645,0.488144723141476,0.416992490048824,0.492982802405295,0.543543635528248,0.5,0.5,0.306745318396648
758,Salt Marsh,Invasion,0.477591558038485,0.668147423860265,0.8,0.712851359654936,0.7,0.7,0.709999428563265,0.608667448899319,0.640151819331965,0.599397583103411,0.645174936512322,0.563526282989608,0.464548428376512,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.403921645522461,0.337938657087593,0.3,0.3,0.3,0.3
759,Myr Retriever,Mirrodin,0.8,1.09129712552362,1.65918201713068,1.6815262834492,1.46511283993932,1.29629718107979,1.11880955442221,0.900444005920079,0.943940105606861,1.12369486379354,1.1,0.720776388063595,0.731781201535606,0.4,0.380179551167128,0.5,0.5,0.5,0.405929383936384,0.415941535384571,0.429279993513455,0.361168671841978,0.407188376242671,0.3,0.40540545410319,0.43212971267745,0.853331878761432,1.47381040250479
760,Daily Regimen,Morningtide,0.2,0.262592362137357,0.3,0.3,0.3,0.3,0.3,0.3,0.296212471306601,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.317181620429077,0.337576137747959,0.2
761,Revenant Patriarch,Guildpact,0.2,0.2,0.536956332700474,0.307228400342173,0.3,0.3,0.3,0.3,0.246717020583489,0.3,0.3,0.199275351816693,0.2,0.2,0.2,0.252411873840445,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.34564590671988,0.2,0.2,0.3
762,Crag Puca,Eventide,0.3,0.23240758230647,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.355669130609594,0.437576137747959,0.2
763,Sword Dancer,Prophecy,0.2,0.26148123868043,0.494926738068668,0.6,0.6,0.251481127568084,0.3,0.3,0.225125947923848,0.3,0.3,0.199275351816693,0.282909600928821,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.311512489819483,0.367974862252201,0.249561836339952,0.2,0.2,0.2,0.2
764,Brothers of Fire,The Dark,0.3,0.23240758230647,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.353453184262921,0.459621748677821,0.5,0.362301932165859
765,Veteran of the Depths,Lorwyn,0.2,0.26759241769353,0.494926738068668,0.232128097928891,0.2,0.2,0.2,0.116888891851891,0.220075909665982,0.185943806551886,0.181359623152936,0.141546254293541,0.1,0.1,0.202702727051595,0.2,0.2,0.2,0.2,0.2,0.2,0.300515469231642,0.3,0.206798115764681,0.436035910233426,0.5,0.437576137747959,0.2
766,Idle Thoughts,Eventide,0.2,0.321851353903932,0.244202814533544,0.2,0.2,0.2,0.2,0.2,0.213131538875295,0.2,0.2,0.141546254293541,0.203813591640607,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.200343817977505,0.357190337065433,0.266886406400084,0.2,0.2,0.2,0.2
767,Warmonger's Chariot,Rise of the Eldrazi,0.2,0.12629640329337,0.352413078450412,0.373896071037,0.188418545919881,0.248888876543073,0.3,0.3,0.234974507382632,0.202007253099435,0.3,0.212559602313077,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.370962071773936,0.4,0.299780918169976,0.3,0.3,0.199090892561683,0.2
768,Blinding Light,Mirage,0.2,0.2,0.295410803055117,0.282731117242376,0.3,0.3,0.3,0.3,0.23800483336995,0.3,0.3,0.3,0.199152535190976,0.2,0.2,0.2,0.296696817088442,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
769,Metallurgeon,Shards of Alara,0.2,0.387777086412071,0.309178393889767,0.207629609995301,0.218785328689226,0.2,0.2,0.2,0.291035538148016,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.433332017526546,0.462162722186686,0.2,0.2,0.2
770,Scarwood Hag,The Dark,0.1,0.1,0.316666183567878,0.3,0.232768498038119,0.2,0.2,0.2,0.184343441995773,0.2,0.2,0.2,0.2,0.2,0.142943179668285,0.230921459492888,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.319243497355643,0.4,0.367064488862963
771,Thorntooth Witch,Lorwyn,0.274136147320505,0.3,0.3,0.28032144965602,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.199275351816693,0.282909600928821,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.355497994824689,0.4,0.306798115764681,0.3,0.3,0.3,0.2
772,Squealing Devil,Dissension,0.2,0.2,0.295410803055117,0.3,0.3,0.3,0.184762639466278,0.199777997039961,0.267676649065523,0.206826588272148,0.251534888616955,0.3,0.198305070381952,0.2,0.2,0.253069777233911,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.525225902936063,0.25910627944618,0.3,0.3
773,Spectral Sliver,Legions,0.5,0.37703752263914,0.395410803055117,0.255420547235509,0.381214671310774,0.397037744863832,0.221428163259475,0.2,0.372348654156471,0.338754683791371,0.438377478651035,0.249757967506775,0.367938287612607,0.3,0.225825908341517,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.347711719837644,0.3,0.3,0.3,0.3,0.246627340801676
774,Locust Miser,Saviors of Kamigawa,0.3,0.3,0.470290149132596,0.371485801033747,0.417514131475691,0.395556061734019,0.657380819725996,1.10133735116468,1.00946938991962,0.806427185869709,0.680482637929446,0.621496688357802,0.778107865320892,0.601075017338989,0.700900909017198,0.7,0.649699997297273,0.6,0.656730833950326,0.639372309743619,0.6753745529239,0.639175146135527,0.686929155473637,0.6,0.924324993918864,0.86580737945752,0.9,0.746627340801676
775,Lantern of Insight,Fifth Dawn,0.2,0.2,0.295410803055117,0.3,0.3,0.197037744863832,0.19404777211103,0.2,0.183963893665861,0.3,0.3,0.3,0.3,0.3,1.45523338048091,4.44099132883327,6.83183407057721,5.63815313359386,5.59728507004875,4.19227090247685,3.64429364228507,3.86786925638409,3.32157493284182,2.79605850076975,3.38002954981576,4.90325776554397,5.43545337187949,4.84187490327266
776,Dingus Staff,Weatherlight,0.3,0.3,0.3,0.209236858275401,0.2,0.2,0.274762496607094,0.2,0.309595527238843,0.232529909998916,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.34198742295599,0.23429977246047,0.359458643771565,0.221305374282209,0.2,0.2,0.2,0.2,0.2,0.314881129537256
777,Stronghold Biologist,Nemesis,0.2,0.26148123868043,0.3,0.3,0.3,0.3,0.169048129258989,0.183111108148109,0.299495071932363,0.3,0.3,0.199275351816693,0.282909600928821,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.579605652705957,0.281681816953306,0.25910627944618,0.3,0.3
778,Aura of Dominion,Champions of Kamigawa,0.2,0.2,0.295410803055117,0.3,0.3,0.3,0.199285704081487,0.2,0.292676838460897,0.3,0.319956183633995,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.316993470460205,0.342982802405295,0.3,0.3,0.3,0.3
779,Syphon Life,Eventide,0.2,0.26759241769353,0.494926738068668,0.310039879998554,0.3,0.229629218102423,0.3,0.3,0.100252274638444,0.260843504138604,0.3,0.214008898679691,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.452850037500493,0.29609636122848,0.30670110001134,0.3,0.2
780,Skittish Kavu,Invasion,0.2,0.2,0.55265800953637,0.28594320413499,0.3,0.219074100823342,0.2,0.2,0.205176933158585,0.2,0.2,0.141546254293541,0.200847464809024,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.177327273218678,0.2,0.427124061256103,0.299780918169976,0.3,0.3,0.3,0.3
781,Springjack Shepherd,Eventide,0.4,0.300000555561728,0.370531456977637,0.206224773792455,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.289130277250395,0.292514343341893,0.300806464620397,0.395345904017153,0.403947420360794,0.302852728402959,0.406139554467822,0.560898181713286,1.29999927535182,1.79458914044271,2.3621970329591,2.16241102766721,2.069956183634,1.57957999621618,1.5518897102032,1.33182057855597,1.36686329599162
782,Unyaro Bee Sting,Mirage,0.2,0.2,0.295410803055117,0.283935951035555,0.3,0.3,0.3,0.195999946665956,0.216035348752642,0.25582296172243,0.3,0.3,0.197457605572929,0.2,0.2,0.291228174054922,0.3,0.3,0.3,0.3,0.3,0.269244012824874,0.3,0.488597218384452,0.3,0.453780451344859,0.335757922871325,0.246627340801676
783,Arrogant Wurm,Torment,1.0,1.20703785597618,1.00313990057827,1.0,0.915395469453131,0.9,0.883333333333333,0.810222136295151,0.862373957378465,0.762049542765575,0.757017197594705,0.497585472253221,0.752119509487368,0.580376296391877,0.526726817358715,0.5,0.638739087739529,0.453070435137304,0.446634583024837,0.511353787736054,0.517866827629078,0.697250487118424,0.580390791976313,0.532676745746655,0.636786367444752,0.7,0.92181857851961,0.640676079477137
784,Locket of Yesterdays,Time Spiral,0.2,0.2,0.295410803055117,0.3,0.3,0.3,0.3,0.3,0.334469579314995,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.404486581601746,0.5,0.416666366363661,0.313058382045176,0.3,0.3,0.601651816683033,0.348110289796802,0.3,0.2
785,Karstoderm,Darksteel,0.2,0.2,0.295410803055117,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.208211713213235,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.304248122512206,0.3,0.3,0.3,0.3,0.3
786,Avarax,Onslaught,0.3,0.23240758230647,0.2,0.197992144483669,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.141546254293541,0.200847464809024,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.23398694092041,0.2,0.2,0.2,0.2,0.2
787,Strength of Isolation,Torment,0.2,0.2,0.295410803055117,0.263654381378089,0.2,0.251481127568084,0.3,0.3,0.22929264615641,0.3,0.3,0.199275351816693,0.282909600928821,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.390377735852947,0.371896507774662,0.312280424742431,0.3,0.3,0.3,0.3
788,Soul Barrier,Ice Age,0.3,0.3,0.47898592733228,0.367469487584188,0.4,0.4,0.4,0.386444485926479,0.376388836279063,0.4,0.254386241924236,0.290580298265192,0.279519741692726,0.306452523427797,0.142492725159686,0.241666995618363,0.296696817088442,0.3,0.350800969240089,0.319324193104248,0.320720456941054,0.324226538417922,0.3,0.448024974012816,0.297898179262876,0.287457087186466,0.410909289259805,0.300595840426672
789,Barbed Sliver,Tempest,0.3,0.233518705763397,0.499758692154959,0.49016072482801,0.5,0.435185390948788,0.4,0.4,0.457575814968295,0.414056193448114,0.4,0.4,0.311158145408012,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2348349985135,0.2,0.2,0.2,0.2,0.2,0.2,0.2
790,Cyclone,Arabian Nights,1.0,1.0,2.34033319323468,1.32931722068941,1.49717582352393,2.38352037244858,2.2,2.54355258070108,2.71540276820279,3.0,3.0,3.0,2.60310722972229,2.79300875820578,2.7882872818674,2.58333333333333,2.91216497445923,3.0,2.4355763036183,2.4,2.99039630987667,3.25687378220394,3.399018608208,2.90262503453993,5.51845106712673,10.4080815266137,11.022704958272,16.1095215419231
791,Chaotic Backlash,Eventide,0.2,0.2,0.295410803055117,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.199275351816693,0.282909600928821,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.253372659198324
792,Desolation,Visions,0.2,0.2,0.310627690256381,0.3,0.3,0.219074100823342,0.2,0.124222322964306,0.212625853226161,0.20321268930951,0.2,0.141546254293541,0.1,0.1,0.202702727051595,0.2,0.2,0.2,0.318429504129847,0.23429977246047,0.338438634582294,0.2146047897401,0.337581129041746,0.241666995618363,0.330931810196488,0.378865246033464,0.435757922871325,0.329960475719949
793,Patchwork Gnomes,Odyssey,0.2,0.2,0.2,0.192971602067495,0.2,0.251481127568084,0.195714224488921,0.2,0.256691717361495,0.3,0.3,0.199275351816693,0.2,0.2,0.199699546842764,0.2,0.2,0.2,0.252243290800873,0.3,0.3,0.3,0.450326476989745,0.205044145317702,0.178228182235876,0.2,0.2,0.26765854355409
794,Kiln Walker,New Phyrexia,0.2,0.2,0.207729822171336,0.225300907239846,0.181779930338393,0.202962255136168,0.20595222788897,0.2,0.2,0.154015711032663,0.180701719759471,0.2,0.114548004644107,0.1,0.1,0.1,0.200900909017198,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
795,Vaporous Djinn,Mirage,0.2,0.137407637862643,0.242754242815113,0.274699092760154,0.3,0.219074100823342,0.2,0.140889211856158,0.204545488980977,0.2,0.2,0.2,0.113700539835083,0.1,0.1,0.1,0.200450454508599,0.2,0.2,0.2,0.2,0.195704594892731,0.2,0.231797786812984,0.2,0.2,0.2,0.2
796,Sudden Shock,Time Spiral,0.2,0.265370170779675,0.538891143349904,0.3,0.401271197213536,0.4,0.502142887755539,0.416888891851891,0.339773407374298,0.2,0.2,0.141546254293541,0.200847464809024,0.2,0.2,0.2,0.2,0.2,0.621315108799123,0.640577399672459,0.713515887530518,1.50704491798885,1.46307280534912,1.4530704351373,0.56876953846431,0.407216569242982,0.4,0.493254681603352
797,Subterranean Hangar,Mercadian Masques,0.5,0.365926288069867,0.672465542978884,0.806024168965891,1.0,1.0,0.678094687066958,0.620444939265857,0.411615618300139,0.5,0.454166502190818,0.5,0.39943558843719,0.398118518040614,0.423123181289922,0.4,0.4,0.4,0.4,0.406763141494804,0.466065910503698,0.398969061536717,0.4,0.4,0.265165451941008,0.357215538304519,0.422728595065365,0.3
798,Signal Pest,Mirrodin Besieged,0.5,0.699443882709808,0.608454470354643,0.405622356895866,0.4,0.4,0.4,0.4,0.4,0.541767370691213,0.5,0.723912665400948,0.610028474817583,0.589782899724189,0.723123181289921,0.971710811984368,1.08092910746944,1.9081152383584,1.57884643121568,1.13405773996725,0.851652267137542,0.744673140960216,0.580719229788819,0.682672798326294,0.779579545761674,0.630928669367725,0.467565773923162,0.877383064084096
799,Trigon of Rage,Scars of Mirrodin,0.2,0.2,0.104589196944883,0.229518427932867,0.14420927295994,0.1,0.195714224488921,0.2,0.126262698959841,0.2016072482801,0.152412531743839,0.150483340338266,0.1,0.1,0.1,0.1,0.1,0.200657903393466,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
800,Simoon,Visions,0.2,0.2,0.295410803055117,0.3,0.3,0.3,0.3,0.3,0.272096000727278,0.3,0.3,0.3,0.199576267595488,0.2,0.2,0.2,0.296696817088442,0.3,0.3,0.3,0.3,0.3,0.3,0.367105488230108,0.198648636474203,0.259621748677821,0.3,0.3
801,Pale Wayfarer,Shadowmoor,0.2,0.2,0.179227959825505,0.202409667586357,0.2,0.17092634362604,0.113570908155831,0.20622141628555,0.261489480980917,0.209036253448837,0.21008763273201,0.214009623327874,0.2,0.2,0.195045450859918,0.196491401202647,0.110360003243272,0.1,0.240384522928105,0.3,0.3,0.495532943638594,0.5,0.298245371649627,0.162012270380814,0.1,0.1,0.3
802,Timid Drake,Mercadian Masques,0.2,0.2,0.295410803055117,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.199275351816693,0.282909600928821,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.311437479166258,0.296709825129278,0.3,0.3,0.3,0.3
803,Pemmin's Aura,Scourge,0.6,0.686665962955144,0.993720198843461,0.809036855865733,0.847174976059119,0.839444327159191,0.862381605451507,0.889777863704849,1.1020200910613,1.13413836311281,1.13618402873722,1.0840599139118,1.25988779565929,1.49677494798303,0.812610924422743,0.9,0.985435454373463,1.0,1.0,0.803381208423311,0.773874989864774,0.780070413097042,0.755555010882566,0.919954867827208,1.12117091144965,1.37731883833854,1.25333733340606,1.01686031976571
804,Quest for the Goblin Lord,Worldwake,0.2,0.116851853909488,0.268357512427716,0.168272509307341,0.2,0.2,0.287143387762682,0.376665688875852,0.398736732854037,0.406827190689044,0.4,0.4,0.348446597005059,0.3,0.371471815061397,0.588596560481059,0.503753637420157,0.304385584020842,0.3,0.3,0.379129091253074,0.4,0.474182827114257,0.382675429939868,0.579579996216182,0.503779420406396,0.506361024745904,0.539882022405029
805,Mark of Mutiny,Zendikar,0.3,0.3,0.611594370932912,0.272288220340004,0.417796337257095,0.398333314814609,0.220476006800097,0.2,0.422727823695634,0.411646525861757,0.408771825945078,0.378501862345831,0.295621996796583,0.2,0.258408183857512,0.3,0.3,0.3,0.3,0.3,0.3,0.340034433344674,0.3,0.3,0.359909999189182,0.3,0.199090892561683,0.2
806,Pearl Shard,Mirrodin,0.2,0.2,0.295410803055117,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.35189022567243,0.393791054726563,0.299780918169976,0.49714772205155,0.2,0.2,0.26765854355409
807,Nomad Stadium,Odyssey,0.2,0.2,0.476569950289135,0.256826588272148,0.470056525902762,0.423333592595473,0.418809554422206,0.443999919998933,0.435984742308654,0.399598790346872,0.4269733812287,0.373913390049131,0.112146713107738,0.1,0.389038639987748,0.5,0.115014549680628,0.211402781615548,0.488141232127232,0.297101407266772,0.266516365012297,0.229037928226064,0.2,0.198025631916209,0.253754087874666,0.3249136589037,0.336667030309642,0.246627340801676
808,Marshdrinker Giant,Eventide,0.2,0.32296247736086,0.19082088146205,0.2,0.202542818159476,0.234444271603018,0.3,0.3,0.216792551458723,0.3,0.3,0.199275351816693,0.2,0.2,0.297597726105641,0.3,0.186035910233426,0.200219081830024,0.252243290800873,0.198550703633386,0.190090451265327,0.255670161548057,0.3,0.299780918169976,0.197297272948405,0.2,0.2,0.3
809,Simic Basilisk,Dissension,0.2,0.2,0.372464093682517,0.297590332413644,0.3,0.3,0.3,0.195333271110281,0.278282790021137,0.3,0.3,0.199275351816693,0.200988567699726,0.2,0.2,0.253069777233911,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.44024045261669,0.3,0.3,0.2
810,Skeleton Shard,Mirrodin,0.3,0.36759241769353,0.495410803055117,0.5,0.5,0.5,0.397857112244461,0.458444112588168,0.373105856862552,0.4,0.4,0.283092508587081,0.348022864600547,0.3,0.3,0.3,0.3,0.3,0.247756709199127,0.2,0.2,0.2,0.2,0.471710154080975,0.6,0.6,0.6,0.386509363206705
811,Countersquall,Conflux,0.531036623215394,0.5,0.833575848925347,0.559437463101965,0.669349740252036,0.85092556583962,0.936190517007386,1.0,0.846590504473519,0.721686405860312,0.7,0.675844577457644,0.7,0.7,1.17702186506185,2.39364399531573,1.49294227875927,1.69386176133896,2.20768949701439,2.86400527543877,3.49354363552825,7.9628975556449,7.20849624502441,4.94320056842853,4.50705817169524,3.53780657532552,2.54393988981618,2.40674531839665
812,Tezzeret's Gambit,New Phyrexia,2.0,1.77129801442238,1.48188307076914,1.25080241930626,1.17062136119798,0.94648162757364,1.03809482992614,0.931333084441126,1.17739982878658,1.11726948517452,0.999780260266583,0.785746894882535,0.876270561614929,1.0,0.851500463968144,1.0,0.816817268624042,0.917764707430361,0.9,0.728501137697648,0.586787718808278,0.425257476881205,0.571897488186043,0.614691640679483,0.640090000810818,0.465636759141847,0.465754831906035,0.597619019274039
813,Surprise Deployment,Planeshift,0.2,0.26148123868043,0.3,0.3,0.3,0.3,0.199285704081487,0.2,0.286994977234676,0.3,0.3,0.199275351816693,0.294774108255155,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.485223559005763,0.299673523010255,0.47499901314491,0.281681816953306,0.304810358869679,0.316364842997145,0.2
814,Aggression,Ice Age,0.1,0.1,0.316666183567878,0.28353413896553,0.3,0.201851687240969,0.2,0.2,0.2,0.2,0.2,0.2,0.124293849947881,0.1,0.1,0.1,0.200450454508599,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
815,Viashino Sandstalker,Visions,0.3,0.3,0.395410803055117,0.493172809310956,0.5,0.5,0.5,0.448888651848691,0.294570413412223,0.3,0.35372833853077,0.374396730387397,0.214971737048619,0.2,0.303454085171938,0.2,0.2,0.2,0.304486581601746,0.374153973245989,0.393243632825521,0.268728543593233,0.3,0.308772483848472,0.279579545761674,0.3,0.3,0.416469838926654
816,Nesting Wurm,Nemesis,0.2,0.26759241769353,0.3,0.3,0.3,0.3,0.3,0.3,0.314520185758983,0.3,0.3,0.199275351816693,0.282909600928821,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.35910627944618,0.4,0.293254681603352
