cardname,setname,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28
"Miren, the Moaning Well",Saviors of Kamigawa,6.7,6.9290725452505,9.035992550616669,7.149593971011701,7.1751413147569,7.16481572017467,7.27785468363834,7.12133295110601,7.914522458503469,7.72851299413246,10.4127416150213,8.611111755242831,7.84124272239595,7.55887111082437,8.32492364796079,11.5407979052356,10.1903827962414,12.033322806879001,13.3274045904288,12.6569957535616,11.5005968522239,11.3032675594594,11.7647306809937,10.2186443242674,10.491585509779402,11.4759482056516,10.4527318678521,10.8938445695782
Seize the Day,Odyssey,0.5,0.5,0.639373759039986,0.669076133447391,0.8,0.54259436215958,0.491667738110544,0.730000400005333,0.5930548716278149,0.653213291726406,0.686841932130686,0.6862309598689841,0.7035305383943928,1.86556315424442,4.4448940981450304,4.11535151778313,3.78318633501203,3.928070764089,4.67083818113636,3.9705285583849,4.58873278137641,4.25807843379829,3.08039177238769,3.70285003750049,4.857205920774059,6.091062794461799,6.046366297569049,5.4480124763390005
Word of Seizing,Time Spiral,0.6758535071384231,0.66481516461294,0.503139900578269,0.5,0.5,0.5,0.5,0.41422218962919505,0.510606140955613,0.636748033108833,0.6807017197594699,0.643479615646603,0.5,0.5,0.425825908341517,0.4,0.4,0.4,0.4,0.4,0.36096136001225204,0.43676945123145605,0.424836761505128,0.397149304596113,0.42612591104424397,0.5,0.4190921653120971,0.2
River Delta,Ice Age,0.5,0.5,0.5,0.5,0.5,0.5,0.42809540136287705,0.310222136295151,0.45808074303593205,0.412851359654936,0.4,0.37512065392252103,0.40423690031271503,0.418010774367329,0.4,0.4,0.4,0.4,0.4,0.42318801721764104,0.407207722592095,0.408247507706265,0.3918302319653329,0.48420900275003603,0.449099090982802,0.459621748677821,0.557878325060456,1.17499970237741
Masked Gorgon,Judgment,0.4,0.312037355970622,0.352656560240003,0.42871420137592,0.5,0.5,0.5,0.45088867851571396,0.5,0.5,0.5,0.32463876288062105,0.2,0.2,0.365915909152335,0.4,0.4,0.4,0.4,0.4,0.4,0.337285435932329,0.401635326182866,0.48377215489677505,0.3752254524815539,0.3,0.3,0.24662734080167603
Bloodstained Mire,Onslaught,16.7173598179185,20.6037111523461,23.5724553979043,21.2684731141339,28.581632895194,39.181855909510105,41.46905670081,42.890677875705,44.0141614709202,49.31042843889689,51.850882906353995,41.3048928245337,31.8459177620149,28.1220971305989,23.3094482833179,23.676768773273302,29.022043892287304,37.8190798563139,34.5831825306013,34.6166567631415,32.5291331453436,30.6547835544696,31.770868056236402,33.1166732457006,32.893235975098904,37.578990505056794,45.348510882016,46.872414552554204
Devoted Caretaker,Odyssey,1.7,1.6324075823064699,1.73526717778519,1.62670815311028,1.57528241764761,1.9744447160524,1.67857112244461,1.3695555940745903,1.4593440101819,1.44919637585995,1.49188541954499,1.5956499369556103,1.7214692497393997,1.6021516476072202,1.6498495481941298,1.64605257963921,1.7,1.7,1.6706732757045701,1.7,1.38648681519653,1.3268044000453603,1.21764642443969,1.43157541546599,1.71006045099505,1.5226811616614602,1.02000218185785,1.06011797759497
Bloodline Keeper ,Innistrad,3.9,3.9818486872076404,3.42198437658517,4.7957794672225,4.809036517258621,3.6088867654084997,2.99119273132473,2.60666808890785,3.45100834097228,4.30281208207328,4.192549901972391,3.47245032536703,2.9997156755565695,4.67661897772545,4.04865178965576,4.92630824089791,5.9026995738700405,6.44802102659246,7.94919999230762,7.60628052580472,6.80105451400463,5.6187244198393795,6.40913351242181,10.1159870524612,15.5159195127884,13.4518809472263,12.305172821324,9.410519768092481
Magus of the Disk,Time Spiral,1.14483757500517,0.90333392593251,0.993720198843461,1.0,1.0,1.35851842798253,1.092619180274,0.94977799703996,1.1647739755604198,1.2943770406872401,2.32784707693522,1.5971072044522399,1.8199158467444598,1.7,1.8414404634276,1.68026289819603,1.98873908773953,2.0,1.6980788276810401,1.55386165016884,1.75870728565122,1.7506866050165502,1.52647208768799,1.48443466361399,1.10795817980342,1.3199311333106498,1.43272877688685,1.30674531839665
Rugged Prairie,Eventide,7.103455410717981,7.30500005555617,6.888882447571699,6.51465680309401,7.56634420630683,14.7425943621596,13.3619115987371,11.7966599554661,11.758587186266599,14.1757111531464,15.1787405097435,13.984536007768199,13.295058008966201,12.7,12.9243213902828,14.5975868103528,14.692491373796198,15.3350669087751,17.8174631486841,19.0079675067755,20.614999684681802,22.547427808534103,24.551354928528,22.727185226121396,22.7399517112767,18.842638583902897,13.468181239658898,12.5293836831391
Mind Spring,Morningtide,1.0,1.0,0.529467093725996,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.424173641203975,0.5,0.5,0.5,0.5,0.5,0.47372453805890097,0.36391766925432206,0.378431930037844,0.595173620705536,0.75825773205164,0.782818379570923,0.7,0.446627340801676
Weathered Wayfarer,Onslaught,4.1241464928615805,4.93703707818976,5.11956477630111,4.74718852034362,4.43615835727421,4.5,4.816431663309481,4.7026667022227,5.22929264615641,5.39095952963289,5.85701851340149,5.54541007840693,6.00254112322986,6.32123421345505,6.0557045558969005,6.95657969183805,7.0,8.11447058513928,9.04935383994077,9.338408527659821,9.371775421400189,8.55670522376519,10.6973852428479,11.2361906077712,11.621457400517098,13.9523979628656,14.7727140493464,15.0289777259253
Protean Hulk,Dissension,3.0,3.0333348148312793,3.06304511659589,2.51887131170255,2.50112967059043,2.42925865842954,2.2771389591279902,2.35199935999147,2.63952075394511,2.6317274906926604,2.70679811576468,2.5253648603603,2.3098890668565,2.2024193938611902,1.9363368138451698,2.06863840313688,5.540532347138259,7.81420808168529,7.25753564938124,4.8743916578501105,4.47522905611762,3.53496530892071,18.1209533520265,12.227181278701,11.8594532383175,9.55430777636883,5.379097801778211,6.96092155858998
Whetwheel,Future Sight,0.320691082143596,0.3,0.3,0.426505741033025,0.5,0.5,0.5,0.442888571847625,0.417550132955553,0.5,0.5,0.384298323164104,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.403153181560194,0.409450097423685,0.42255044216553295,0.39561375807576393,0.41186181857494203,0.4,0.4,0.3
Thelon's Curse,Fallen Empires,0.358617835712808,0.4,0.4,0.460241087242015,0.4,0.491481572017467,0.379999714281633,0.46777757036760503,0.31590845385192307,0.45522054482584107,0.5,0.364494412962507,0.402400867803964,0.5,0.40690636852584294,0.5,0.5,0.5,0.5,0.5,0.38378363769043,0.39192414354787203,0.39346359732543795,0.3,0.42567545653564404,0.5,0.5,0.477976523530042
Shifty Doppelganger,Odyssey,0.4,0.377591973244147,0.5,0.439557705514524,0.5,0.5,0.4295239931999029,0.4,0.4,0.4,0.4,0.331641038275917,0.5,0.5,0.425825908341517,0.4,0.4,0.4,0.4,0.4,0.36231272353805,0.3,0.3,0.35657903393465706,0.3,0.428350807740286,0.4,0.33234145644590996
Mirror Gallery,Betrayers of Kamigawa,4.2,5.294630495894401,4.8978340265800995,4.45060482656418,4.19011559419995,5.759627329192551,5.72071886741239,4.66377751703356,4.83724914582686,5.79417944794516,6.117111409360651,5.16642270177829,5.341245688522781,5.65618074485072,5.91605960414058,6.45548099317096,6.20240182343985,5.56929499072356,5.798556716891509,6.06232119306077,6.91035504824368,7.700506706254701,8.47255436381105,20.678683930051697,19.2584072829485,15.670110001134,13.5272777686867,12.8128971773474
Loaming Shaman,Dissension,0.793109869646182,1.05759175101946,1.34444484702677,1.3080308196484298,1.13418037440995,1.07481583128701,0.9378569693852771,1.16222349631328,1.2671717209978899,1.26385438378776,1.5173245700601297,1.2939622313366899,1.28714777243875,1.4048387877223798,1.50615275813296,2.0,1.6021022711916297,1.6846497980236599,1.3714742449446597,1.2381628719256799,1.1618618185749399,0.8276631717852759,0.8,0.562718588402479,0.685735907530698,0.8250853101578369,0.8733340606192841,0.7533726591983241
Yavimaya Coast,Apocalypse,3.0,3.4064811831242596,2.88502007275468,3.13293172206894,2.9124289188891397,3.0,2.82642894898499,3.3004333391111897,3.80517276646035,4.6686646827070195,5.078723404255321,4.25795881099726,5.4516936584208295,7.76183486830433,6.942027856106809,4.01797326280609,4.95120271353796,4.04846708509323,3.60015769382398,4.23792301337701,3.66831548031964,2.9352225280672997,2.638236043844,2.24539336043895,2.92402454076163,2.4089372055382,2.66696758122875,3.16686329599162
Bloom Tender,Eventide,3.12414649286158,4.11166790742119,4.14396295598487,4.36566163447752,5.324434529106179,5.654811164568501,5.4411898741410605,5.10599941332551,6.2819362267895995,12.4586356462126,13.389024855590199,13.434772243076,13.639972796379599,12.7462370360812,12.550443697691,14.0103106619824,15.7378399805404,19.4271937788655,20.0,19.3268214032087,20.412169479004298,30.9020953824266,32.788240945900895,31.191425545073,32.3175780862891,34.6872648171631,41.1575346824488,39.0103060750723
Words of Waste,Onslaught,0.8,0.8,0.9618364034261371,0.653814503789202,0.9538135916406071,0.8666668518539101,0.798095687081244,0.7359998133308441,0.847349222342593,0.86486042000506,0.9269733812287,0.7328504760938559,0.7649721607810241,0.765589767576896,1.25721087577366,0.815350859879735,0.9924927251596859,1.0,1.06955018798258,0.980433774402528,1.02387363850125,1.1348823183744199,0.8535922272985742,1.77412794905196,1.4258259083415201,1.50893205084588,1.6830287823415,2.4013863260276898
Unholy Grotto,Onslaught,4.15518311607697,5.14073489705441,5.84177524311947,5.71004710900131,5.230508733124861,5.655560061778459,5.066670238146259,4.2860004800063995,4.8545511708422,4.99578488897457,4.708776431268831,3.71594298468094,4.2728811261112405,4.44032806980758,4.07942864350129,5.639913683074781,5.1819813692015195,5.324122685824809,5.699518745372549,5.512076261974809,5.24174316885738,5.08110238249879,7.22941822388674,5.7548224318741,6.27402499121614,5.23161836719966,4.88999890907107,6.477972952058951
Cho-Arrim Alchemist,Mercadian Masques,0.4,0.4,1.0492768011130602,1.2,0.640395681319333,0.434445382726475,0.40357147959256606,0.45333337777837,0.528282790021137,0.5,0.5,0.32463876288062105,0.28841812218747603,0.3,0.39624636257984297,0.4,0.4,0.4,0.4,0.4,0.4,0.299484530768358,0.3,0.7,0.7,0.7,0.7,0.7
Diminishing Returns,Alliances,1.0,0.86481516461294,1.29203394252091,0.7473891251701831,0.9983054941143571,0.8777780864231829,0.8,0.8,0.475630497200736,0.6236948637935401,0.515350859879735,0.611111030594646,0.607486080390512,0.6,0.702702727051595,0.604166502190818,0.6891895422481279,0.7,0.559615477071895,0.601449296366614,0.5839345399508101,0.5056696460788259,0.507842310633542,0.566008763273201,0.5840840908476651,0.46546407694924696,0.502727322314951,0.385714710889415
Blackcleave Cliffs,Scars of Mirrodin,6.0,8.7370359670663,5.440821606110231,4.53132929312401,5.2114386562598,5.7629673663040695,5.12262389462707,5.08932919105588,6.610220910764481,9.703616911047119,8.83114909406703,7.41351613791504,7.65565131907897,6.3,8.39110622618222,18.3706121133173,20.706445553563498,29.3107639574205,24.9325392551851,21.3862244380353,20.184844908512698,18.5477520386808,19.2535990901782,20.1644725588495,19.594298146830198,40.5687068938855,45.9879315987563,44.2654483981952
Reya Dawnbringer,Invasion,4.2,4.45685174279714,4.615216887201259,4.16706888034796,4.07344638513886,5.13703152257247,5.56642666323805,5.24978466379552,4.84621360767885,5.27389968553838,5.589909077751019,4.18117001695677,4.07232222306969,3.24596767689801,2.79398688276471,4.0,4.0,2.6907886945880897,2.24887787382571,2.17971057551559,2.1361863620393,1.86357333580759,1.45358732524167,1.31776273372018,1.57522500202705,1.49570356395427,1.70121093110784,1.93531708710818
Alabaster Dragon,Weatherlight,1.0,1.10296169957444,1.32318946651401,1.0913649562042902,0.9107344130035,0.9,0.764285918370262,0.837555167402232,0.7689395374207378,0.7098374679213001,0.738157738917617,0.664006724735141,0.6405363604776311,0.543817642220036,0.539939999459455,0.5,0.5,0.5,0.5705126972374731,0.613044391947709,0.568617284840404,0.36890019484737,0.4441155708935471,0.7600830274082551,0.830630906584744,0.5807565026443571,0.692726231386025,0.6599209514398979
Sivvi's Valor,Nemesis,0.4,0.336666518516872,0.4,0.581526885866095,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.32463876288062105,0.2,0.2,0.370870908746926,0.4,0.4,0.4,0.4,0.4,0.35690726943485995,0.308590810214538,0.3,0.509868550901986,0.42042045423832597,0.34089372055382,0.3,0.24662734080167603
Pulse of the Forge,Darksteel,1.0,1.0,0.8946868795199929,0.6608422993048111,0.8,0.8,0.8,0.7102221362951509,0.6960859551966301,0.728312991722792,0.6756569165383759,0.573672806852273,0.563559436944381,0.6,0.49819818196560295,0.5,0.5,0.5,0.575641592707622,0.5847816635023699,0.49955044640041796,0.5121980638975661,0.486273260260005,0.424781247121673,0.396395913476698,0.412542912813534,0.4,0.4
Stampede,Ice Age,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.4128888385178471,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.392493175614195,0.35206187692656604,0.42647110727661297,0.490788036684693,0.702402724348868,0.5,0.5,0.36349242252884
Minion of Tevesh Szat,Ice Age,0.4,0.345184390937677,0.5,0.43775045482475705,0.5,0.447963310703452,0.4,0.438666515553541,0.44103553814801594,0.4,0.4,0.4,0.4,0.4,0.34249272515968604,0.49166699561836297,0.403753637420157,0.4,0.4,0.4,0.352402724348868,0.401546407694925,0.358821741602777,0.533993210436979,0.510510455049145,0.7219930102372192,0.8,0.5702377409254871
Jokulhaups,Ice Age,2.5,2.1620379115323503,1.60144857171843,1.5726900324100301,1.90155213179773,2.03240369337437,1.7664252346462102,1.74933465779544,1.8364911855392803,1.9925709948312602,2.06359623152936,1.72680763489326,1.99435037585064,2.0,2.0,2.0,2.1189199902701796,2.3905663232411,2.71811123183877,2.64106508789982,2.3617104658600496,2.7786946257177902,2.5189582148669603,2.84649008539586,3.31336228254309,3.20481087433891,3.2,4.046026738413549
Keeper of the Nine Gales,Legions,0.5,0.512777364192935,0.6451702198582591,0.676706345859589,0.524576055729286,0.5,0.448809982999757,0.3844444592594571,0.4,0.45763081482909396,0.4,0.28309250858708096,0.39138424901905894,0.4,0.37687681871007794,0.304166502190818,0.47357363579852096,0.5,0.40592938393638395,0.4,0.353754087874666,0.399313394983454,0.444444008706053,0.46666535085988,0.6737236371498841,0.522681161661461,0.33666703030964196,0.3
"Akroma, Angel of Wrath",Legions,10.0,10.4307414526828,10.1524072812649,9.77268762274244,10.0,10.7640762675141,10.2890448434978,10.5262230163069,9.69418745596558,9.50582235930553,9.51644890064343,8.53477731561327,9.17528284138001,9.0,8.07386778259264,7.690785405071121,7.07958179803422,6.0,5.52964691968192,5.5,5.33078000702709,5.13917411519706,6.57516029726073,4.9109652758588895,4.97988089982793,4.58178744110764,4.18333515154821,3.93988083191467
Luminarch Ascension,Zendikar,3.0,3.0,2.09733836722271,2.38011963999566,2.4464635293519397,3.56573906376738,3.47595037071958,3.20800077334364,3.12626269895984,3.69357582621477,4.27675824681904,4.09927100392759,3.9814960296273703,4.12231406958177,4.75570635771493,4.90263095567047,5.53528860620366,5.967979183936629,7.555769286243139,7.1893643386136,7.01171136676907,6.893641171558469,7.92679268220945,7.29671837787339,7.41126046180596,5.449321642491161,3.67513227513228,4.5061554304217895
Thopter Assembly,Mirrodin Besieged,0.5,0.5,0.3565218336497629,0.354416920685791,0.5,0.365555728396982,0.540476292518465,0.6,0.44154046621565296,0.347791539657104,0.390131449098014,0.313284250496384,0.353955118263714,0.393548283036823,0.3749254497788271,0.3,0.40405409057739294,0.492105817181805,0.5,0.408212437861418,0.444592744078776,1.0867668738853,1.0562089452734398,0.9603060566586401,1.0382872818674,0.896565428509572,0.511517482136039,0.3
"Wydwen, the Biting Gale",Lorwyn,0.5,0.5,0.651692778156205,0.4212845937902871,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.391544804997174,0.5,0.5,0.420720907395562,0.483991236726799,0.5,0.702413847550626,0.870994432638775,0.835507760982043,0.634836800331535,0.38488025649748997,0.3,0.577412860695536,0.6034531842629209,0.59329889998866,0.493636247931781,0.413490636793295
Jeweled Bird,Chronicles,0.5,0.5022228024755829,0.4,0.4,0.4,0.4,0.4,0.33288910518806897,0.45656558004227293,0.5,0.5,0.5,0.40903948338545204,0.4,0.34249272515968604,0.48903538204450103,0.403303182911558,0.4,0.4,0.4,0.4,0.37388375137887997,0.3918302319653329,0.30307109304069796,0.37732727321867804,0.34037825132217897,0.3,0.3
Bronze Bombshell,Dissension,0.8,0.698517205746731,0.983092508587081,0.5,0.6211870439580001,0.7411087900976681,0.9104758639409142,0.9,0.973737301040159,1.0,0.8973683864261371,0.8545884722966999,0.99816396749125,0.896774141518412,1.02972954711304,0.9195167041671601,1.20945954468058,1.2,1.36522370407408,1.5,1.5,1.04192311260941,1.1771240612561,1.48881498440769,1.2927927278624098,1.5443288075134798,1.9696967217585801,1.64424636007572
Supreme Inquisitor,Onslaught,0.55172770535899,0.7094451049456109,0.9301946405020359,0.981526283449198,1.0,0.736853187257636,0.7478571122444608,0.48266710222803005,0.659343631391147,0.685141387245629,0.680921459492888,0.7,0.7,0.7,0.415315002837863,0.304166502190818,0.49249272515968606,0.5,0.40592938393638395,0.4,0.37927864214992896,0.33711326920896095,0.437910547265633,2.83948012473848,3.71876548437373,3.1405555727378602,2.01000109092893,2.67678722365742
Lightning Surge,Judgment,0.527581212497414,0.50333392593251,0.4,0.40481873275581604,0.41497173704861895,0.348518872431916,0.47761896598522796,0.416888891851891,0.432954416321336,0.4,0.4,0.331641038275917,0.43997194891482105,0.4,0.40030045315723606,0.4,0.4,0.4,0.4,0.4,0.4,0.40120362065588305,0.499021549442146,0.316446926933249,0.430180001621636,0.5,0.373334060619284,0.24662734080167603
Academy Ruins,Time Spiral,7.8,8.20555450616118,10.3543471644517,11.049190351691001,11.3064898855075,14.926868631873699,12.623824626066101,9.696905958746118,6.868932719187269,7.33374197279485,6.156581665548231,6.4041051319584295,6.2449101263569995,8.353762963918768,10.6271615059595,14.8269615389676,18.091886863845602,20.928069448282198,27.803548591813396,25.590577399672497,20.791724249768,22.062725904390803,23.1179827055432,22.6258667877209,21.4303322552455,20.686544191177198,27.162166584847004,25.449392849914897
"Akroma, Angel of Fury",Planar Chaos,4.0,3.7907426749186097,3.88381498282584,3.06807069964698,3.17556716582344,3.51111234569273,3.5209595851369304,3.4537773836984504,3.7449507193236298,4.55781575681635,7.103070435137299,5.93840345512254,6.47372986211748,5.94919837416733,6.256752763538411,6.068419321306861,6.96246362579843,5.609652758588929,3.80015913614554,3.31376904013102,3.2078081784520602,3.21821358983082,3.0392174356359907,3.23837813655443,3.0448972513265895,2.9477664718193,2.7942444408080096,2.1023809807259597
"Mannichi, the Fevered Dream",Betrayers of Kamigawa,0.4,0.46148123868043,0.5,0.43875468379137106,0.5,0.5,0.47785754082201204,0.46000013333511097,0.4243687452177671,0.4,0.4,0.331641038275917,0.438700751701286,0.4,0.37357408625302896,0.3,0.49249272515968606,0.5,0.40592938393638395,0.4,0.38183181830466906,0.417869771853318,0.5199386262475729,0.369956841537389,0.502252272542996,0.38178744110764007,0.3,0.3
Mangara's Tome,Mirage,1.5137802607076298,0.6707407860087329,0.6053131204800071,0.6208839865540551,0.5,0.5,0.5,0.5,0.32676762702747697,0.456024168965891,0.5,0.32463876288062105,0.2,0.448924982661011,0.5,0.5,0.5,0.5,0.5,0.648068087943304,0.626276362850116,0.486942133424056,0.481700621580815,0.6903492151212521,1.9738745394102701,1.0532649821132198,1.3181748759068301,2.22499791664186
Planeswalker's Mirth,Planeshift,0.5,0.44074100823342505,0.4,0.614057398281907,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.32463876288062105,0.2,0.2,0.393393183722376,0.5,0.5,0.5,0.5,0.5,0.42312273083541296,0.40670110001134,0.400326476989745,0.39100843432150395,0.475525455184281,0.5,0.373334060619284,0.3
Tooth of Ramos,Mercadian Masques,0.6,0.42185135390393197,0.557971130016377,0.6873486427547321,0.8,0.6170368559650661,0.7323797482821179,0.723110308137442,0.653282979416511,0.5152610272412921,0.5,0.32463876288062105,0.2,0.2,0.394744547248173,0.5,0.5,0.5,0.5,0.5,0.5,0.453779935875628,0.39019588619384704,0.7513138330767509,1.0,0.88178744110764,0.546668121238568,0.33174621126441994
Troublesome Spirit,Prophecy,0.4,0.46148123868043,0.5,0.382529909998916,0.481214671310774,0.5,0.5,0.5,0.5,0.5,0.5,0.381883795417325,0.4939266434461311,0.5,0.417717276732223,0.5,0.5,0.5,0.5,0.5,0.40405409057739294,0.4,0.4,0.421929893814392,0.475525455184281,0.395189641130321,0.356969217622139,0.293254681603352
Call to the Grave,Scourge,4.0,3.8161146234958196,2.10386092552066,1.96084049205412,1.50254239442707,1.75796453293926,1.2783346904955801,1.17422032293764,0.8042920779702879,1.1749027096712,1.6763154778352298,1.4115943709329097,1.33107483961728,0.9,0.700300002702727,0.7,0.7,0.7,0.7,0.7,0.914264092469302,0.9128862153218069,0.9431371203356931,1.12938591297254,1.3451945513022598,1.14536232332292,0.8366670303096421,1.0751991095132098
Myr Reservoir,Scars of Mirrodin,0.5,0.5,0.3565218336497629,0.352609669996024,0.5,0.416295736619296,0.40119144559208,0.44333324444325894,0.5,0.621285196207183,0.537719575257569,0.380191741909303,0.400000423732405,0.40322585848158793,0.4,0.535087303780313,0.514113640663429,0.304385584020842,0.6748396619198261,0.5770525659792171,0.524774997972955,0.50721605377375,0.46536010510009995,0.634430058290241,0.47837863404174796,0.867007391828782,0.9351579119620359,0.450991678472363
Blue Sun's Zenith,Mirrodin Besieged,1.0,1.0,0.592510761025522,0.902409667586357,0.7563559860676791,0.5992599917776861,0.736429806140088,1.03266710222803,1.20000151516299,0.859839877588887,0.8942972933854391,0.676082986709952,0.948446173272655,1.0,0.9954945540049909,1.13355241516336,1.19624636257984,0.7109639600521059,0.9836546505254861,1.06135233843969,1.04084180938567,0.81717955855215,1.0166689542932201,1.13859458677088,1.082582275516,1.27388323590965,0.9478781432389679,1.0
Death's Shadow,Worldwake,0.8,0.8,0.5137675908346501,0.794577043096905,0.5854519953558929,2.4866476294181,3.98142116315947,3.58644915265537,3.3170448260971703,2.9465855010301296,2.79364202160555,2.1676277917071296,2.5697751675861698,2.6400401619381,4.145187794484641,4.70329412229108,3.7400881989927797,8.30199147357202,8.795194184559469,11.5291888288236,12.2205812664979,9.2168383179208,9.71731504539305,11.520400926328001,9.343546338255301,9.90636501407231,8.09726540482554,9.26467457945928
Shapesharer,Lorwyn,0.6,0.7257397304414491,1.28623240916535,1.28694562585091,1.08982999855931,1.2881493127701398,1.33856912241603,1.31444285923812,1.1657815589512,1.30783081723876,1.70219608152739,1.5601450745663,1.62401249163129,1.84812255036372,1.96171136676907,1.9105257963920599,2.22162181641276,2.15262898196029,2.2274036288810497,2.32125538051276,2.06081135866089,1.73969422365179,2.12287397792114,1.9600869748286203,2.23468409625312,2.6615135207579503,3.39878179603266,3.45337265919832
Bargaining Table,Mercadian Masques,0.4,0.4,0.496860099421731,0.5,0.5,0.5,0.5,0.393999919998933,0.48510102349260203,0.591967975517777,0.6,0.414733546862998,0.5,0.5,0.424173641203975,0.5,0.5,0.5,0.40592938393638395,0.4,0.4,0.386081815276446,0.321568069962156,0.48355307306675105,0.421771817764124,0.34089372055382,0.426665939380716,0.5
Scorched Ruins,Weatherlight,3.0,3.3379620884676497,2.9741546978941695,2.50140905312112,3.05861702217815,2.7114829053656204,2.6200017143102,2.6077741036547204,2.78333131311601,2.4261045313799,2.49451769102225,2.39420281453354,2.61497173704862,2.6137107050113704,2.66156001405418,3.0,3.23048000432436,8.53329912235687,13.3644323503111,11.4096581109871,9.919523148857198,8.09981391560738,7.0192846918567,9.80682706351399,10.984974639411199,15.551021144547901,16.745440826196802,29.4879837855213
Cowardice,Mercadian Masques,0.4,0.4,0.5722235104856589,0.424899095169821,0.5,0.5,0.5,0.443555247403299,0.592676838460897,0.491968577934674,0.49320188423531897,0.258696502847867,0.388700751701286,0.4,0.34429409273957395,0.4,0.4,0.4,0.4,0.4,0.3777777277272771,0.39536026144599395,0.475163238494872,0.4120613429124071,0.42702682006144205,0.36597954618088796,0.3,0.3
Selfless Exorcist,Judgment,0.5,0.37703752263914003,0.352656560240003,0.4166658634441379,0.5,0.5,0.337619108844412,0.44266656888758504,0.5,0.5,0.5,0.32463876288062105,0.2,0.2,0.409609546031946,0.5,0.5,0.5,0.5,0.5,0.399099090982802,0.299484530768358,0.379739798819585,0.39912235687311703,0.408258182506149,0.4,0.4,0.293254681603352
Crucible of Fire,Shards of Alara,1.82588454376164,2.1759241769353,3.05266742996275,2.45019879757587,2.64477453198756,3.98444427160302,4.3940470578151105,4.00044533927119,4.4829551739028295,4.793164375474401,5.4842228187213005,4.469076363425559,3.6440753735201095,1.9521508411426,1.9159159091523301,1.9,1.9,1.70964289003803,1.0749983172915099,0.9852657284888191,1.03468544761665,1.0860838771533698,1.07352791231201,1.29824010842248,1.68753637420157,1.17972865699646,0.662423862252041,0.6
Pride of the Clouds,Dissension,2.05172770535899,2.22370193002144,2.6473405411672597,2.62329244930662,2.85268307358537,3.4498172201913397,2.5509528707553,2.36288883851785,2.9602231835089703,3.17328883480524,3.43399518414716,3.0842961492195498,3.5742930024830697,3.8123631026306897,3.8749240984152995,4.0,3.89879728646204,4.33003789523546,4.73188924893509,4.72366845896317,4.85374778151155,8.440898359776911,8.95065687562501,6.4912301477651,6.714563644717519,6.05584851390221,5.94999454535537,6.1200436909963205
Rite of Replication,Zendikar,1.3,1.50388782097579,2.67125610516094,2.16827491897493,2.6755675895558397,4.7972233024811395,4.5630951870741,4.23133308444113,4.09292456761036,4.52630453378956,4.5,4.30530659864636,4.2614433173162505,3.06613009887256,2.26125865998793,2.5,2.5,2.4798253924393703,1.73093010509716,1.8284989637531,2.02387363850125,1.88659573810039,2.3098021529833903,2.2320155528362204,2.7517973134893103,4.58590810214538,4.50332824233168,5.333726591983241
Infernal Tribute,Weatherlight,0.6,0.50333392593251,0.972464818330701,0.7445782479306979,0.7566390393138929,0.510185113167924,0.6916677381105439,0.859999466659555,0.713889120372124,0.747590332413644,0.8,0.5661850171741619,0.75310765345469,0.791129695640252,0.7786786367444749,0.892543980841853,0.8941445418427192,0.882017526546402,0.9668266041019631,1.18188307076914,1.16877134028234,1.6116779554428402,2.32548383301633,2.4712746220345,2.6312309119902,2.1634042618996103,2.72211949308169,3.7351170847272
Primal Beyond,Morningtide,1.0,1.0,0.8091783938897671,0.652209062759792,0.7936435901999169,0.9040739341548242,0.908809411563022,0.7933332444432591,1.061111447814,0.860241087242015,0.9013158067869309,0.998305047899245,1.1961864083593898,1.2,1.02071685330498,1.8140343951894098,1.60705682033171,4.55373952288846,4.2705122164636204,3.53840417977072,2.9725254281570095,2.3563567665646,2.2026147571521,2.388380768168,2.14054000486491,1.7912339302467,2.03757613774796,2.58452600626198
Triangle of War,Visions,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.33866651555354105,0.460606140955613,0.396987915517054,0.49714930459611295,0.383092508587081,0.48983084602411897,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.397747727457004,0.299312879514222,0.406207964862056,0.44035118883143204,0.694894548599537,0.594158702667038,0.564242077128675,0.7601179775949709
Skyshroud Behemoth,Nemesis,0.4,0.46759241769353005,0.5,0.41405559103121703,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.32463876288062105,0.2,0.2,0.367717727186731,0.4,0.4,0.4,0.4,0.4,0.37852908584762,0.3,0.3,0.4245608494848621,0.3752254524815539,0.3,0.3,0.24662734080167603
