cardname,setname,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28
"Sedris, the Traitor King",Shards of Alara,1.3,1.20185168724097,1.75748996362266,1.90482054000651,2.4426533275705697,2.4944471605240097,2.6042843469192403,2.64066254216723,2.88257335282843,3.36726767792383,3.17192726220082,3.34323613385701,3.2822045102077095,3.0091372441491,3.2950409463148302,3.7,3.50976179965585,3.1686390610402797,3.6754800526928104,3.70603994260786,3.07882908855035,2.92525489953505,3.0258152120629798,3.37082527401676,3.91666636636366,3.0668393488592702,2.7896889034346097,3.62658364980535
"Karrthus, Tyrant of Jund",Alara Reborn,4.36209393751293,5.819438549317209,6.81256395020218,6.73976252725936,8.319214569615001,8.61888798764431,9.495953513621618,9.51822357631435,9.24444313972076,10.5610362775455,10.085740601849999,10.2803917448079,12.723737065568399,14.197339473217301,19.929585852124802,19.575229279332603,15.6036031856143,15.615348228266198,15.9384705622169,17.516425600371,15.835292660294199,15.380043608697,13.6957538383106,17.1598185502441,28.1294182830476,29.0712924875514,28.503045509918397,27.521415731139697
Maelstrom Archangel,Conflux,5.25863852679495,5.98055256169513,6.63696357918231,8.40763382691358,8.7749908897533,11.7139062656252,12.034772639609098,11.5937865838211,11.589654467079301,13.9807166351402,12.567759444203201,12.0589218684329,11.6908232273155,11.624471362441302,11.7334840854422,11.962280424742401,12.0438440886855,12.392322267398301,12.057050067789099,11.991788286786802,12.566205551401401,13.2735471499706,12.0820457263868,12.6782858984987,15.449094586437699,16.888319982680198,17.9963635702467,15.5073352063715
Lich's Mirror,Shards of Alara,2.7,2.09073767486305,2.7871990898418795,2.7393558958541697,2.84590759243722,3.36278458649541,4.35786511235875,4.16021480286404,3.12828316881189,5.85421872552681,5.951755944157161,5.01255452977579,5.96653446215646,6.18333118276101,6.83573230389463,6.33925446387452,5.83558635663384,6.26973315438361,7.37387763343878,6.9084609921882905,6.347447274299769,5.32680388457613,6.56633267318967,6.498038789984079,6.025526356093299,5.41133723028072,5.619092165312099,5.13353432778962
Urabrask the Hidden,New Phyrexia,2.8,3.0733380370892998,2.73357729822171,2.59377522620754,2.26412172984517,3.2551811686796497,3.6573793911341603,3.7844437925839003,3.69103591693876,4.58673899685538,5.667766023237151,5.2698046348497805,5.41129967203112,6.05617348666914,6.82762637501239,6.58158067869314,7.5678672780835905,13.1212890959092,13.009145761016901,10.418355338483199,9.588587284570131,9.68110599078341,10.2375840702759,8.35044540059738,6.591892719754231,6.3,4.84392716231204,5.17301872641341
Dragonmaster Outcast,Worldwake,6.15518311607697,6.0,7.40652328294613,7.45862359787467,8.25437334214697,11.4224102490028,11.4171481021157,10.934441125881698,11.4954518594838,12.7871480379282,13.389927499046,11.3149538399107,13.187000313562,15.1341303891998,18.7752209479365,15.93161883709,9.551809926215551,6.290132107001411,5.60096491312417,5.52511630603342,5.03032910206398,3.8783461685172003,4.1062158081531,4.619299596047321,3.81636726456995,3.38281837957092,3.16848033600611,3.7134906367933
Comet Storm,Worldwake,1.3,1.3,1.0289852026841,1.0,1.0,1.0,1.04452349319276,1.1737776503686699,1.22727179751362,1.4702809672405701,1.5,1.1589341874519898,1.2728815498436399,1.339245794287,1.5,1.5,1.34774682654799,0.619735128093791,1.18878450754334,1.20652183364976,1.0927922774079002,1.01941514860978,0.705882468283692,0.9157916551533571,1.0246240957125698,1.02611676409035,0.748787250677285,0.9023809807259608
"Jenara, Asura of War",Alara Reborn,3.45518311607697,5.46018233535928,5.550728996072411,5.720086386582969,6.870059915762,8.43166201846687,9.97450963585194,8.5008873451646,8.00416556186032,9.89418246002964,10.640348557217902,10.0589211437847,11.1433618081509,10.4292956338005,10.405851854521199,10.3561507388255,10.924927251596902,9.6596455216516,7.90833613784748,8.37513514688619,6.731243975170949,4.36751615996041,4.58918998411734,3.8427709575125997,5.5444431931819205,3.8819596078310097,3.3121193112602003,3.24047191037989
Prince of Thralls,Shards of Alara,1.5413821642871899,2.3490733230369196,2.1243923824983,2.1682725093073403,2.5240082543072404,2.8233330370337497,2.82928684695496,2.7644448592647897,3.127777104372,3.85562295931276,4.22258516559428,3.40289714343686,3.77132899431351,3.70752754076679,4.62161911368571,4.08289122225292,3.9,3.91644692693325,3.7314103981769104,3.4729438107798702,3.3536036360687898,2.91013927978639,2.6333369281750603,3.40241055803366,3.23978819629006,3.57955185105001,3.4484899725449596,3.4
Mirror-Sigil Sergeant,Conflux,1.3,1.61851742797142,1.4217379962028402,1.46927673827396,1.80197755913186,2.0,1.9097615680223998,1.84533393778584,1.7446957931499498,2.17951601826528,2.02412202792142,1.4591747706488503,1.64844363087823,1.96666720430975,1.7478986297173797,1.08464914012026,2.14204497337814,2.0146929564862703,1.9035255146684098,1.8533826577196801,1.5417422679483601,1.46305889751441,1.9215710111963,1.77630824089791,1.63693817061415,2.00308972257446,2.44393988981618,1.93750104167907
Phyrexian Obliterator,New Phyrexia,19.0,23.289798775541897,15.506234148320999,12.881123266545401,11.208756006406801,12.3474149712775,13.820238146259198,14.179777730369699,24.3826707020508,35.6057958529621,34.784635324149,30.980189567964803,31.6888499055077,29.420451136308603,26.031073703366697,33.9987019566047,30.4391728754313,37.804842826879295,34.8485514283791,34.1304258032725,31.6825876809701,33.293842720028,34.674508323692606,34.0361978447085,33.969213686609805,28.818732667347103,20.7278077783232,24.1129138442124
"Nicol Bolas, Planeswalker",Conflux,22.0,20.6925965844065,15.151412339309301,10.327112977264802,10.0776765057331,7.519997999977781,5.844281346876381,5.3504466726223,6.30126326714596,7.11345377655153,7.089464992960429,6.09757387788229,7.1748595327079,8.89651042758754,12.7031675961045,13.795838103132901,12.071319110983,10.607021145015098,10.968752103385599,12.2850258699401,11.2834867881693,12.389172568789402,13.0787721327869,13.1960512638324,10.8729772340291,9.01031247744822,7.23484972454045,7.01290074881844
"Thrun, the Last Troll",Mirrodin Besieged,19.0,17.3351926132513,11.0886331685966,5.740554103061481,4.39109865337842,10.622798586651,9.02215103072901,8.81133881785091,10.6068303547754,11.2351419896625,12.626095738101801,12.035490369425599,13.138558377613402,12.3408587235278,13.746975197974802,13.7616212055422,12.988739087739502,9.98464453479651,10.230451735112801,11.9966137190394,10.597595473833099,10.6103078382251,11.808829584893802,10.5070000921065,11.281538572419601,16.9784946236559,19.8621474935908,18.023809807259603
"Sheoldred, Whispering One",New Phyrexia,4.5,6.0477827531417,4.574630791750611,4.01967734551019,4.23799608471258,5.97574639718219,6.06167445249218,6.01511753490047,6.626637701800769,10.013036904059101,11.787928130633302,11.007232713517599,10.866664548004598,11.6193204729109,11.7117127181326,11.9392531480677,13.2585572842999,18.716223239779502,21.609937114779896,19.9045819504631,18.375825457887,19.618721327023998,21.589874311261,22.845853892814397,17.9783849404049,15.7709672264663,13.7575637738868,14.873608614388301
Sharuum the Hegemon,Shards of Alara,2.5,2.8157396193291,2.65072899607241,2.14558066964662,2.82626844295291,3.00907454527273,2.98761768025257,2.92088561180816,2.99305297767407,3.16485861275437,2.7723687153778305,1.92897868085045,2.55198222018831,1.7,1.77567005108154,1.9719285780076101,1.7,1.95636258371821,1.57884643121568,1.47584167886491,1.11471724970495,0.7108258848029358,0.654247142100826,0.433769523283201,1.1280772799755,1.3032665285209097,1.0,0.8
Khalni Hydra,Rise of the Eldrazi,4.5,4.77518027978089,6.15603124682966,5.734734755840431,6.74533682488835,7.1385270947455,8.317865969513848,8.21933292443899,10.0557954984507,16.3072103278353,16.3133692548586,14.156729807678401,17.886148611428897,18.1518855142825,17.669507382949398,13.6517421281859,13.981231812899198,13.2837668916696,13.163460706352902,13.692029594631801,12.422970026757,13.922153836637499,13.8914978725073,11.5866195607837,11.6951941008478,11.5097841214858,12.948485427007801,11.7746044595769
Abyssal Persecutor,Worldwake,5.0,5.6759241769352995,4.27438730996101,4.38453415101387,4.6980207459385195,5.26851687240969,5.20309932999043,4.60488873184976,6.1243657148917805,5.83955228376245,5.46995684153739,4.870290873780781,4.30127797693201,3.80483798125776,3.4759736574203397,2.89495717048909,3.9436954386976497,2.04385584020842,3.1288473927633897,2.7608668241568703,2.7357359075307,2.7568732667347096,3.1421586697778396,3.6506638245240097,3.1211713619041603,2.29691027742554,1.39726631393298,1.57976404481006
Sarkhan the Mad,Rise of the Eldrazi,4.10345541071798,4.40444393826598,4.45748706502993,4.31867311654357,4.905083517656929,5.63352481694241,6.736211231589019,7.2688809184122505,6.906809900075,8.03414197761419,8.65373623337149,8.19781083783823,9.44986016830651,9.0,8.73168001513527,9.15329083277411,8.88213542464347,8.527838524191111,8.59615477071895,8.4171386541834,8.13033450751809,6.6725059021227,7.00064609109983,7.09911577783918,7.4036027351597795,7.91012330024021,8.878802341860759,7.339882022405031
Koth of the Hammer,Scars of Mirrodin,13.0,12.3240758230647,6.5731822200321695,3.9056187423944904,3.29237154552157,4.2285219835776005,3.89714210203003,3.9953359378125,4.27045167008841,5.21425197893951,5.36008039579468,5.11859084914274,5.73192103322909,6.3819747092695,7.837536374201571,7.49868748273004,7.20044910314507,7.776974697035491,8.0,7.7787417208945095,9.78136469697925,13.4266275940989,12.7500029412341,10.5421097646022,11.160366309606399,9.914091897854618,9.55576374115893,8.78611173942547
Avenger of Zendikar,Worldwake,3.2,3.1324075823064703,4.58117074160495,4.58112627862986,5.82726124797668,9.57686474294159,10.9131016157374,9.89066120881612,11.214019424389601,8.84939577585272,8.00658100764484,6.5202944970217,5.66130179069314,5.74005145244278,5.269665942936419,5.394735457045491,5.276874115983031,5.405048750641461,4.94807690458562,4.82029087378078,4.6917436193118895,5.642429303394881,7.25231181003549,7.08508533007013,6.62431598482869,7.64621336302436,8.62668048509973,6.85079941427874
Praetor's Counsel,Mirrodin Besieged,1.3,1.3,1.48985637473007,1.24357582621477,1.3552254680124398,1.94629662551806,1.54309275846798,1.5855564740863202,1.73787793846923,2.76807130206388,3.1372794378873397,3.0702858012435,2.94152662310698,2.5,1.7429418283047602,1.4105257963920599,1.7094595446805803,1.70636061000803,1.7,2.0248786214293,2.29639681438571,2.2269791441148903,2.8902135335987,1.98596297319702,2.63122956062667,2.47835029227105,2.5369633993345295,3.5337265919832404
Sword of War and Peace,New Phyrexia,25.931098696461802,38.31725130279229,34.5874056145741,19.6463758599501,12.5032457902186,12.4462994033267,12.0578465406649,14.1873338311177,15.152778430139598,16.1700875914168,15.248911169883803,15.8391302772504,16.5908266171747,20.6114324424587,23.293058946476997,22.4622804247424,21.279423688501698,18.486848511164602,17.1721170395869,15.746854302236303,15.064114992027,15.4611774348189,17.835615404223603,17.2515263358728,14.8168181695331,17.2926055938721,14.531171475845001,18.9184448624388
Mox Opal,Scars of Mirrodin,22.0,23.487033189257698,14.928953318164,11.9455674164749,15.2711569589573,22.2696129957,32.076188945556396,36.0389018520247,38.1478280138486,57.7861329654574,62.201793444650605,60.155577617066896,57.9292684683769,48.9851683091663,42.733905260407795,42.7230292503849,40.712459121253296,50.6866570612771,47.7716348234118,38.8381208423311,41.295626537176,58.7122083732822,58.727362301221596,59.666620613429096,68.3007301867584,83.5600908256786,103.154393716249,107.318701413112
Sen Triplets,Alara Reborn,5.20691082143596,5.0,6.37656560240004,6.66345377655152,8.038555835218942,10.724436938188198,13.262396605665801,14.073117641568599,14.3702046985204,14.9594410776033,14.7932045158489,14.2589385353411,16.8623026466326,14.816126873014099,15.096090054865401,15.4236812326478,15.9063068135749,28.2454571770681,24.748724026192605,21.649031870027102,20.3573622284885,20.7132290023608,21.3888948802918,22.724127949052,24.227460157298697,26.355309848555102,28.9045391734395,25.894840414766804
Transcendent Master,Rise of the Eldrazi,6.8,3.80388115423505,3.54830504789925,3.54256918758057,5.04745845303774,5.023141923799151,4.63833554765068,4.559331457752769,6.39554125410041,7.967461053747639,7.617121935814951,6.03209974057595,7.12528029898558,6.782525524605241,5.914561842899491,7.365352175686519,6.57311867674484,6.67214700193424,7.0,6.7280163480630195,6.065164100577481,5.74003185599851,5.365361085511481,6.11030210923828,5.97957233848954,6.12113784678193,5.12879415989382,4.70039762378124
Child of Alara,Conflux,1.3,1.3,1.5630436672995298,2.5536217303822903,2.66355308095831,5.87537694863276,5.77142816325948,5.63622114961533,5.55643603360631,5.63252990999892,6.047374307556679,5.563038594762241,5.23884990550767,3.4,3.8533036333660697,3.9,3.9,3.90964157423124,4.6214655910152995,4.15579573617009,3.5695181938576,3.54862060433613,4.06209239396851,3.91425084540586,3.6912922638942702,3.41718162042908,3.8121193112602003,3.8470249645829098
Cast Through Time,Rise of the Eldrazi,0.8,0.8744436049289441,1.07971057551559,1.0646598151785,1.62923838337613,1.38240702674474,1.25785725510364,1.09177789037187,1.14078326350957,1.46064289931204,1.68377215489678,1.4765699502891299,1.5,1.5,1.8117109163145602,2.05526191134094,2.2860345588698996,2.3344241371597,3.0,3.0,2.61561590644961,2.08435963257353,2.48758014863037,2.29101106593508,1.9343845440049,2.8104805204177405,2.88727613229331,2.2865093632067
All Is Dust,Rise of the Eldrazi,6.57935030002069,8.73758875098612,9.25120798852157,10.8620374944276,15.0442080017627,18.2409165657396,17.731417591679897,17.7462266163549,20.040005984893803,20.6096115615851,19.338814984407698,20.9709894346295,22.449419062873396,22.459672736656998,19.738165659150102,11.990797247332198,9.16065910503698,13.1210443558468,12.3934350330292,11.152892070899599,11.356160866314099,16.4419246590171,21.608820761191396,25.063592942012402,24.7469819547924,25.5034325096135,25.7,23.4898992845153
"Wrexial, the Risen Deep",Worldwake,2.0,1.6620379115323503,1.029467093726,1.0,1.23658081848151,1.5,1.34238060543722,1.33999919998933,1.2570697505284099,1.70702719309871,1.7304839537362298,1.25217177060537,1.4158192018576399,1.6548387877223798,2.4382917864124902,2.5122810826458197,2.7555577077271,2.97039566310083,3.6330108943355204,3.4927535181669302,3.5276250236488598,3.2209641336508597,3.8683042804760897,3.13179976052316,3.2177154749141903,4.3402029917834195,3.9390852560955696,3.55952808962011
Descent into Madness,Avacyn Restored,,,1.99212375161463,0.8070392414366441,0.935140128306172,0.9025494727719201,0.802831469020986,0.9,0.817410737960136,0.873762936902854,1.0,0.9416795895592691,0.9078911685692249,0.5088985306214621,0.9236412039748109,0.9,1.20675681762899,1.2,1.2,1.19235423701793,0.9851827493941391,0.914737780801864,0.7712670836683071,0.677972736483375,0.7009009090171979,0.7,0.5495290823469521,0.6
Malignus,Avacyn Restored,,,1.11184272707224,0.906335618501428,0.9,0.9,0.8189409848712121,0.8,0.9026515352389031,1.05203496427668,1.14178804984276,1.09245423846722,1.18687954982669,1.9622937466733301,1.91870151983351,1.7112067264042898,2.12584662924891,2.46603705311912,2.7,2.68580341744083,2.4361165415904598,1.8637052959308897,2.39348516637581,1.81120409479072,2.4718074036703,2.98209826905432,3.34878179603266,3.1065262681698598
"Tamiyo, the Moon Sage",Avacyn Restored,,,31.127885069783602,15.293396908396499,25.992860108983997,17.1515205724508,11.918350976442499,9.940001200016,9.39417003159115,13.704480174459901,14.8214390978829,14.071469876375,14.864472156543698,17.232999725802,20.887673312372197,19.7071520677904,19.0,20.167994973618104,22.3554702449062,20.074130784504103,20.11406634294,19.8837828225033,20.3745808741348,20.0854517822603,19.8307525293021,20.078919370302803,15.054531900579999,21.0752229193205
"Tibalt, the Fiend-Blooded",Avacyn Restored,,,5.49699127311679,3.5410607356715094,2.86651115687421,2.78643929376993,1.90054072201031,1.5984153122041598,1.5927893393131798,2.75679646742732,3.5721410808037,2.9930716387194,3.04456478444733,3.39201358086421,3.4856512220830798,3.10460532375426,3.32040964333012,3.5272404900064505,3.53340368657391,3.7954202234815,3.6603343273362796,2.62874514170249,2.95386184042824,2.48425637179437,2.63664042018397,2.93791430839493,2.20340369824906,2.8295390421314504
Temporal Mastery,Avacyn Restored,,,17.601934406603398,10.000778322630401,9.77776506580564,7.3863081812020095,5.32857540822012,4.15797677302364,4.248942795021169,5.915292955336809,7.4118304188213004,6.70333845418049,7.480070170086191,8.04937579638381,7.945024729952519,8.13328135896525,8.599099991891821,8.787000486848509,10.370190578755599,10.0690923056856,9.160205497346821,7.80036752956216,5.54728622129846,6.264304135580731,6.3330223695709,7.817783688491629,6.571039473444969,10.7965850783938
Craterhoof Behemoth,Avacyn Restored,,,3.2411266185690404,2.96612127856962,7.761790354155541,6.895364948499429,6.0016085944084905,4.80521740289871,6.161953878438469,14.5652495813203,14.438463006092201,10.952323222075698,11.204397918626402,12.1575880256133,15.9131694880134,17.582272135159698,19.119913692916104,21.5655133620179,25.873813209742398,26.279719995942003,26.128958368994304,21.066851204651602,13.4636169336654,17.496386136659698,15.9971125865999,14.862636212744501,20.682628775068604,21.550198811890603
"Bruna, Light of Alabaster",Avacyn Restored,,,2.9018304401247597,1.44981445559585,1.6976190476190502,1.83037811531239,1.7054936499092799,1.4169875598341297,1.50394359048175,2.8024500295184303,3.28923341096593,2.17133509181292,2.3434092661802204,2.2383481991645,2.3783466517716403,2.1744128212213303,2.45871449292336,2.5,2.5,2.5,2.2901224335354398,2.19759842884978,4.15260005098139,2.49968223266096,2.5453413994720697,2.76796771100733,3.1548373606792794,1.9929427731282499
"Sigarda, Host of Herons",Avacyn Restored,,,12.511786018083901,6.9908203713297805,12.0130246866499,9.276324181379788,6.101331447592111,5.02234629795064,4.951707588693849,6.10550307835034,7.21935485993237,6.74112378440267,7.4150073305706,7.56164292972467,8.88680303426157,10.437336017579199,10.873922287588199,13.3168785115594,13.6369638169598,12.958984188176599,12.286988171064598,9.8550387117393,12.2472411223749,12.9228825379281,13.248786025099301,16.065850678873,16.6366924853179,18.185894474934198
Misthollow Griffin,Avacyn Restored,,,2.61448914652973,1.02330570247834,1.1433643505453401,1.2208618984655402,1.16861955170788,1.28960852811371,0.990360154243593,2.15685550428318,2.59081303701364,1.8716561109581298,1.94503512741633,1.4,1.47126145280588,1.36422255555994,1.8528576834025499,1.55762246871669,1.1841863864075601,1.05614936448354,0.868701970288021,1.14202259817112,0.8882036902684369,0.828925380597113,0.958993324264183,1.0,0.825925016818488,0.8
Primal Surge,Avacyn Restored,,,1.29772218896695,0.8999783129917229,1.2608128034983301,1.2,1.2696559950856399,1.07604768063574,0.978213092523428,1.37461535681153,1.3740003157936298,1.2064435716459698,1.4158971686200699,1.4,1.3229407472139398,1.5,1.42050333786791,1.5884518217344998,1.5,1.61889157813881,1.56084198956747,1.7942391158671698,2.48685758544285,2.09634403084251,2.26871818665033,1.96567541933422,2.17902325496827,3.1391576090191604
"Avacyn, Angel of Hope",Avacyn Restored,,,14.5262468101194,10.426105133796801,10.6285515131484,12.775939177102,14.8896491378448,16.2264196855958,20.0211444783673,31.678091302304804,31.944172949644102,27.988802736271502,32.114707328028196,36.8212463104244,38.247051775241204,30.7895242042658,27.3156393300841,25.981733312280397,28.096424484850804,28.501067406774002,28.6981189019721,30.1463690347323,31.9866477774074,32.538616955486305,30.3325953386967,21.8584691594759,21.5116838487973,20.6261997166633
Bonfire of the Damned,Avacyn Restored,,,29.844377933902503,43.02167014060411,31.372384511733102,23.305408948988298,13.083020471721001,9.733235109801461,7.62503541693498,6.068077326232849,6.02091869629864,5.3668103885563605,4.97885660047966,4.9612074388296605,4.76890152163533,5.0,5.0,5.0,5.473670419907879,5.89192886853433,6.8039757114929005,5.837996783471991,3.59695092060629,4.28042145291385,4.73769718646114,4.02437911731049,3.1867679412352996,3.1869474636602795
Aurelia's Fury,Gatecrash,,,,,29.062429696288,10.782344803831199,3.96654737924827,3.03168708916119,2.54469011128872,2.3146471644236697,1.7065691653837498,1.13276569225641,0.938320663734438,0.9,1.18348228362418,1.2555619152883601,1.10725637167902,1.40381255016513,1.43188828738738,1.7043478890998403,1.52942774259228,0.948388127712657,1.04139296848958,0.8730989881445809,0.9557572590744059,1.0775518304312401,1.42159857451954,1.4535059941189798
"Aurelia, the Warleader",Gatecrash,,,,,17.4100112485939,13.2979005322281,7.03955627937542,5.97451232683102,4.81938878324836,4.95251930746154,5.8814030447769,4.5266286467919805,5.210864498851691,4.63820222906821,5.095856719429901,5.473683864261369,5.446686456634741,5.11038171554889,5.654433215704,5.01554008029102,5.39974909683871,5.56545686038,6.03695366575815,6.10643692680167,6.09259723060568,6.6320735265312,8.859492899870911,6.765148989868929
Domri Rade,Gatecrash,,,,,23.0314960629921,18.291886576517502,13.200705724367499,21.6701289350525,25.3884446094289,32.288106483210605,16.3449755917841,10.5661371903941,8.413223417147599,7.393713608284,7.5342903990126,7.144941380807639,7.617118172235791,8.61950617771287,11.101207703920199,9.962239307816061,7.90361624879503,5.7320116702234,4.17854173611247,4.26213173857551,4.32951422985793,4.5762476932751905,4.292366224840451,3.10272086572459
Rakdos's Return,Return to Ravnica,,,,,7.5337971381136795,6.202813364592941,6.31802311461592,5.25946745956613,5.83327600966674,5.1385378137085995,3.02431610942249,2.42819171292338,1.73613081466792,1.43883772318908,1.65187434121028,1.0964367952209901,1.3301813529851598,1.4452913854129699,1.62216271310301,1.61959883476572,1.2822178578185401,1.04137465334694,1.11800427459362,0.8087264306109291,0.8528455211308209,0.9163310961968679,1.0,1.0
"Isperia, Supreme Judge",Return to Ravnica,,,,,1.66614049419805,1.32617473527484,1.08883269760997,1.21463486179816,1.0,1.27060566994783,1.06381531335939,0.7801315961100881,0.806624632412139,0.7,0.8485058423949761,0.9,0.9,0.9,0.9,0.9199452165973421,0.7677105199145942,0.701546407694925,0.7616090511578659,0.705159278411558,0.756970783520572,0.7,0.6043582610592919,0.646523172894915
"Jace, Architect of Thought",Return to Ravnica,,,,,28.488909970924396,12.0476894187713,12.0549122130316,12.881678422379,22.2709505375041,15.2049843974024,6.3493335438624205,3.83119755358773,3.2829210417037404,2.9,3.10585680952081,3.50006579033935,3.5073496157623,3.56963249516441,3.6963836190732597,3.85835012101625,3.25161487941333,2.51857854204683,2.70939430184906,2.87437466282451,3.2739844503103597,3.70917225950783,2.6966853942799003,2.43499684520054
"Obzedat, Ghost Council",Gatecrash,,,,,23.5967379077615,17.125493061034,11.9010193002757,9.30114334857798,11.552830324472199,9.004966927312381,7.6738674193081495,3.61406469658981,3.28336935058772,2.9,2.7520126307444195,3.41131791207779,2.7663123091199,3.6897097330228,4.57261031356071,4.12822866998073,3.1933837241777003,2.51239858142867,1.47622306319732,1.86258832353057,2.19168776295282,1.2905993876225499,0.893527155039182,0.9558869748449391
Armada Wurm,Return to Ravnica,,,,,10.1155471227414,3.74091489905443,3.78165402362891,3.19031320417606,1.93062371684634,1.7961650140363101,1.4548125633232,1.13089320135074,1.1726802769515001,1.2,1.1752033802106299,1.0,1.0,1.0,1.0,1.0,1.0,0.8907215538304519,1.14788721347477,0.9032895169673291,0.9,0.8485355519129059,0.880246913580247,0.993046345789831
Utvara Hellkite,Return to Ravnica,,,,,1.8906167373793301,1.7,1.72725610365862,1.5886025147001999,1.5353843589724199,2.20846516223087,2.22347662469243,2.08272438730996,2.5898922872227703,4.27329311763093,6.57723583095343,5.2069303543467695,4.48565482571915,4.8005881656337595,5.46985740247502,5.78783025840954,5.1862296056721195,5.05823874472933,6.26461303162807,5.98021026592455,3.0210803700934203,2.1493778286374097,1.69541264386625,2.68367242467172
"Jarad, Golgari Lich Lord",Return to Ravnica,,,,,2.58546569337936,1.6515250169446298,1.3317675966799498,1.2454392725236298,1.2112016000121202,1.62551115073676,1.98756957328386,1.38135045435441,1.31822049339401,1.3,1.4136073297957599,1.3591363044250602,1.98897557635654,2.0,1.5773036279194999,1.2819185785301201,1.1243029216479399,0.970455365519232,1.04850683346732,0.997890761720549,0.902702727051595,0.9,0.696941762577501,0.874337789735592
Sphinx's Revelation,Return to Ravnica,,,,,15.584631196142,23.229469216324603,23.099161416591702,20.0857051427352,24.7068742945022,21.2249725900312,13.2148067737733,7.989208539254191,7.1805328858719095,7.0132469878546395,7.50535230047118,7.473683864261369,7.3862061820376805,6.52354636245214,7.06920931932038,6.3157103726141,5.39007108172146,4.43424055918102,3.5924429890782204,3.71762128449059,3.96078883593546,4.06109547521108,3.2966853942799004,3.69304634578983
Lord of the Void,Gatecrash,,,,,3.0,2.51794631051456,1.55927441820597,1.75979013053507,2.24293782528656,3.61360558560947,2.91226529296438,2.8952636994739103,2.9884588004983104,3.51918659978387,3.90335138154398,3.85497440755799,4.0,4.13011881735286,4.364533793594171,4.44314772677865,4.37055964468148,4.26294755616037,4.17281123159278,4.19488874853616,4.264933017414569,6.242017958948031,5.72435135184276,5.18856593530875
Borborygmos Enraged,Gatecrash,,,,,3.9449943757030397,2.14359270658563,1.0782475463935202,1.1004386725156299,0.978746429897196,1.0,0.915428492480164,0.82487499818838,0.729376096407597,0.882711011467927,1.18253137415652,1.18742812405426,1.2,1.1364011368570601,1.54450763949653,1.4528188814330603,1.67052225695727,0.828969886287487,0.681814349300967,0.591301201331596,0.876527266011405,0.8553876844091178,0.745954471899489,1.1815539470708
"Rakdos, Lord of Riots",Return to Ravnica,,,,,4.3562574116530905,2.36503183368704,2.14236774811069,2.02252830037734,2.06851718573626,2.91487246834299,2.2781944499269704,1.40290728851143,1.59805845812253,1.7,1.88079532248038,2.0788760378426,2.2,2.14816379162884,2.8509341435975295,2.5404281221467,2.57904305444193,2.4349178857514,2.63617325829918,2.81111725154278,2.8122055153649996,3.05146341714863,2.9982599683630604,1.5
"Niv-Mizzet, Dracogenius",Return to Ravnica,,,,,4.31884558287436,3.4464371826353597,3.2614708781554,2.4590541207216097,1.8774339199539398,1.78918661670623,1.6907577731285899,1.12642936854157,1.2140704582242199,1.5230035968322098,1.6428436292218798,4.365927183252411,1.69343687780971,1.38175502309241,1.63931768574698,1.56064725575733,1.21839656213119,1.10860421241456,0.8,0.6560257371807521,0.707207272137587,0.661094444272621,0.5969417625775021,0.5
Worldspine Wurm,Return to Ravnica,,,,,2.4774000579756,1.6052022800253303,1.86928527550394,2.2657475433005803,2.61895014356169,4.27203219315895,3.5682522138449198,3.25079638835345,3.6529860422546,4.094011193728931,4.88293227866918,7.3927262200818395,6.60346309426211,6.5,6.16624679083453,6.069450281888139,5.0431256137442695,5.255311910432071,5.36300711778662,5.84113343596626,5.142964351030191,5.9902091774142,7.27217767595775,6.14213978737842
Prime Speaker Zegana,Gatecrash,,,,,15.0,8.93329648107201,4.72340533436192,3.3202809370791604,3.2476533913135697,4.26457547681297,2.93529191173568,1.6547297786924398,1.5400172882821,1.5465184922337498,1.95285813385706,2.0,1.7677654753646397,1.51257187594574,1.75256877469976,1.64355642835403,1.2937976918711,1.1506195940164299,1.445002843193,1.1123514783089299,1.50220902891017,2.24904019629068,2.3027964144802597,2.10939296896392
Necropolis Regent,Return to Ravnica,,,,,2.14595708048945,1.7461727352526102,1.28413691624166,1.30968279577061,1.40903037144221,1.4111591705924198,1.37444571639101,1.11472195249207,1.09399994915211,1.46459620316457,1.5604086523302,1.3384702430295101,1.72977414210939,2.34158344188739,2.71594149943749,2.52295685444717,2.30424688510707,1.78898442251982,1.95309711955136,7.09008671166726,8.018256020324511,4.26125320879597,2.1905943744431697,1.5743377897355901
Angel of Serenity,Return to Ravnica,,,,,19.506083045651398,12.9248602762253,10.906404377205401,6.93194042587234,4.79637800286366,4.10393619200231,3.07102725035856,2.01368425629357,2.12187899897457,1.82916014774432,1.8821971369111399,1.7310254082290601,2.2363174443013,2.10831063566626,2.15498418254022,2.0974506876911296,1.61588843142731,1.02656006762956,1.08709974705386,1.11049487493256,0.979658375300678,1.11633109619687,1.28551428207786,1.1
